fileId1,fileId2,similarity
239,145,86
2266,2105,100
2385,1852,98
2385,2105,94
2385,2266,94
2105,1852,93
2266,1852,93
2422,1852,85
2422,2385,83
2422,2105,79
2422,2266,79
2313,2306,91
327,157,100
1800,1396,100
1646,1348,100
1185,661,87
895,661,72
2422,1650,70
450,58,100
661,628,74
1185,628,79
1145,1121,100
1158,1121,100
1399,1121,100
1434,1121,100
1541,1121,100
1719,1121,100
1158,1145,100
1399,1145,100
1434,1145,100
1541,1145,100
1719,1145,100
1399,1158,100
1434,1158,100
1541,1158,100
1719,1158,100
1434,1399,100
1541,1399,100
1719,1399,100
1541,1434,100
1719,1434,100
1496,1488,84
2227,1496,95
1719,1541,100
1864,1830,80
2183,1864,84
661,468,76
900,697,73
2313,1744,80
2227,1866,91
2417,2121,92
1121,1024,96
1145,1024,96
1158,1024,96
1399,1024,96
1434,1024,96
1541,1024,96
1719,1024,96
2227,1488,80
2197,1923,95
2349,1071,75
1278,1121,92
1278,1145,92
1278,1158,92
1399,1278,92
1434,1278,92
1541,1278,92
1719,1278,92
2417,1278,91
2197,1462,88
1866,1496,87
2306,1744,73
1880,1864,80
1910,1121,84
1910,1145,84
1910,1158,84
1910,1399,84
1910,1434,84
1566,1514,91
1910,1541,84
1910,1719,84
1185,468,76
2281,475,74
2417,1121,88
2417,1145,88
2417,1158,88
2096,1333,77
2417,1399,88
2417,1434,88
2417,1541,88
2417,1719,88
2103,2088,100
1205,850,71
1278,1024,88
1458,1207,100
2200,1207,100
2200,1458,100
1866,1488,72
2096,1488,71
2096,1496,80
1910,1024,81
2121,1278,84
2417,2218,78
2334,1121,80
2334,1145,80
2334,1158,80
1590,1207,93
1912,1207,93
2227,1333,75
2334,1399,80
2334,1434,80
1590,1458,93
1912,1458,93
1923,1462,82
2334,1462,78
1912,1507,73
2334,1541,80
1912,1590,89
2200,1590,93
2339,1660,74
2334,1719,80
1967,1801,100
2109,1801,100
2433,1805,100
1880,1830,70
2417,1882,83
2218,1910,73
2200,1912,93
2109,1967,100
2218,2121,76
1185,354,77
2121,1121,81
2121,1145,81
2121,1158,81
1910,1225,74
1910,1278,77
2218,1278,77
2121,1399,81
2121,1434,81
2121,1541,81
2121,1719,81
2261,120,88
1751,180,78
2299,582,75
2417,1024,82
2334,1278,78
1496,1333,73
1747,1465,100
1801,1507,75
1967,1507,75
2109,1507,75
1923,1814,86
2135,1910,70
2227,2096,75
2342,2136,78
869,180,78
1527,468,72
1479,966,91
1688,966,92
1968,1076,89
1956,1162,89
2342,1632,78
1910,1814,78
