fileId1,fileId2,similarity
1768,167,79
1907,852,77
372,280,100
1666,1517,78
2239,1310,72
1901,1242,83
1531,1250,74
1912,1725,84
1937,1725,84
1937,1912,95
1524,525,100
2010,1975,80
1911,1779,100
736,543,100
2209,1675,100
1779,1044,86
1911,1044,86
2462,2010,72
1466,1021,75
794,762,96
2412,1042,81
2010,1044,72
442,265,90
1186,995,100
2460,1573,100
2010,1779,80
2010,1911,80
2412,2173,80
1848,1786,78
876,777,71
1921,675,100
1014,775,72
479,161,76
2010,730,74
1779,730,76
1911,730,76
2043,496,77
2267,1520,92
784,689,96
2176,1036,76
2176,1333,73
2027,1952,95
2160,1311,97
2412,1425,71
2358,2050,81
2043,128,74
739,695,72
2412,1496,70
1062,537,94
1062,698,94
1062,872,94
1062,942,94
1096,1062,94
1241,1062,94
2358,1696,84
2358,1703,84
2358,1783,84
2358,1787,84
2176,1825,72
2358,2023,84
2358,2146,84
2358,2164,84
2467,2358,84
2043,623,71
2410,1520,82
2050,1696,94
2050,1703,94
2050,1783,94
2050,1787,94
2050,2023,94
2146,2050,94
2164,2050,94
2467,2050,94
2043,133,72
1718,1083,86
2161,1169,83
1952,1838,75
2027,1838,75
698,537,100
872,537,100
942,537,100
1096,537,100
1241,537,100
578,551,100
1718,556,85
872,698,100
942,698,100
1096,698,100
1241,698,100
1254,707,95
942,872,100
1096,872,100
1241,872,100
1096,942,100
1241,942,100
1241,1096,100
2325,707,93
1062,757,90
2043,861,70
2176,1371,70
2358,1624,78
2043,15,72
2043,204,72
2312,1129,84
1703,1696,100
1783,1696,100
1787,1696,100
2023,1696,100
2146,1696,100
2164,1696,100
2467,1696,100
1783,1703,100
1787,1703,100
2023,1703,100
2146,1703,100
2164,1703,100
2467,1703,100
1787,1783,100
2023,1783,100
2146,1783,100
2164,1783,100
2467,1783,100
2023,1787,100
2146,1787,100
2164,1787,100
2467,1787,100
2146,2023,100
2164,2023,100
2467,2023,100
2164,2146,100
2467,2146,100
2467,2164,100
2050,1624,86
507,466,100
757,537,96
757,698,96
872,757,96
942,757,96
1096,757,96
1241,757,96
2406,1073,100
2161,1142,93
1553,1194,100
2063,1194,100
1732,1214,100
2328,1320,100
2063,1553,100
1860,1558,100
2035,1890,79
2199,2050,91
984,633,70
2358,2199,80
2156,420,70
1169,1142,78
1754,1356,100
1696,1624,92
1703,1624,92
1783,1624,92
1787,1624,92
2023,1624,92
2146,1624,92
2164,1624,92
2467,1624,92
885,570,80
2213,689,76
1107,784,88
2213,784,78
1633,938,95
1552,1239,98
2325,1254,88
2312,1368,91
1801,1558,80
1860,1801,80
2061,1809,72
2410,2267,75
1470,21,81
1062,643,83
2136,689,87
2180,707,87
1273,1136,100
1317,1136,100
1528,1136,100
1558,1136,98
1860,1136,98
2351,1136,100
2454,1136,100
1558,1239,96
1860,1239,96
2190,1239,98
1317,1273,100
1528,1273,100
1558,1273,98
1860,1273,98
2351,1273,100
2454,1273,100
2380,1315,97
1528,1317,100
1558,1317,98
1860,1317,98
2351,1317,100
2454,1317,100
1558,1528,98
1860,1528,98
2351,1528,100
2454,1528,100
2351,1558,98
2454,1558,98
2199,1696,96
2199,1703,96
2199,1783,96
2199,1787,96
2351,1860,98
2454,1860,98
2241,1987,85
2199,2023,96
2199,2146,96
2199,2164,96
