groupId,fileId,username,rank,subm_ts
0,1004,invincible142002,1005,1718508682.0
0,1121,randomGirl,1123,1718508694.0
0,945,Dhruv_1018,942,1718508547.0
0,826,bhatganeshdarshan10,827,1718508255.0
1,277,_brucewayne_,278,1718506429.0
1,1183,pensive-easleys0j,1185,1718508835.0
1,1166,PrepAcc,1168,1718507605.0
2,96,wOvOpy,98,1718506512.0
2,119,gallant-hellman60e,119,1718506383.0
2,771,CQUPT_CZL,772,1718507829.0
3,662,jam-hsu,663,1718508472.0
3,1032,user6639bv,1033,1718508455.0
4,58,jszhang710,62,1718506386.0
4,248,m-iller,250,1718506341.0
5,403,dokenobuggy799,405,1718507763.0
5,972,aayuushh15,974,1718508016.0
6,1022,mr_kamran,1025,1718509033.0
6,1054,ShyamSunder_11,1056,1718508514.0
7,708,malikmanish09876,712,1718507812.0
7,879,12112209,881,1718507639.0
8,765,ayan_200,766,1718508122.0
8,819,mfk443838746,818,1718507937.0
9,191,feibonaqixu,196,1718507034.0
9,790,kingm01,791,1718507287.0
10,499,9560kiran,501,1718508006.0
10,602,abhisheksoni125,603,1718508326.0
11,416,tiny-snow,415,1718507796.0
11,732,Tiny_Snow,734,1718507740.0
12,219,YakultSea,221,1718507100.0
12,494,qq1239426256,497,1718507091.0
13,453,aypatrl04,457,1718507897.0
13,1152,aypatrl,1152,1718507879.0
