fileId,username,rank,submit_ts
208,is2ac,208,1716087353.0
206,pcardenasb,209,1716087954.0
210,scotchtape,210,1716087356.0
212,Aviral__Gupta,211,1716087658.0
215,anupam_ghosh,212,1716087961.0
211,ko1you22,213,1716087962.0
214,adhishkancharla,214,1716087369.0
216,iusecookies64,215,1716087974.0
219,dhruv_gupta123,216,1716087981.0
213,pein531,217,1716087981.0
225,garyjhu,218,1716087684.0
217,n3_,219,1716087692.0
218,ntarsis30,220,1716087400.0
221,roc301,221,1716088015.0
220,vote1,222,1716087716.0
227,parag776,223,1716088021.0
226,saurabh600,224,1716088022.0
222,abdullah9340,225,1716087733.0
224,xmky,226,1716088034.0
223,cefqrn,227,1716087437.0
232,a7174812,228,1716088055.0
230,danielchandg,229,1716087463.0
229,mycoolhairison,230,1716088064.0
233,NULLgorithm,231,1716088068.0
228,ceetcode,232,1716087771.0
234,mhwg,233,1716087476.0
231,Scoopsicus,234,1716088078.0
236,yinqiaozhang,235,1716087480.0
235,ayushag99,236,1716087780.0
237,CoderVinit28,237,1716088081.0
240,8symbols,238,1716088086.0
239,123GJWEQ2,239,1716087895.0
241,kartikpapney,240,1716087793.0
243,jgorton500,241,1716087795.0
242,NirbhayPaliwal,242,1716088098.0
238,leetcode_3604,243,1716087037.0
246,dhairya_996,244,1716088116.0
247,YarosHarm,245,1716088117.0
244,czjnbb,246,1716087820.0
245,the_coder_8297,247,1716087824.0
248,fausdghlfaiug,248,1716087826.0
249,vominhtriet02,249,1716088127.0
251,user6192dH,250,1716088128.0
250,hanzhoutang,251,1716088131.0
253,Obes_,252,1716088134.0
252,BruceGO,253,1716088134.0
254,NerdyCoder,254,1716087836.0
256,pbshayar,255,1716087837.0
255,sepehry,256,1716088142.0
259,rohinth076,257,1716087546.0
257,duong2803,258,1716088148.0
258,tom1312004,259,1716087563.0
261,jakao,260,1716088167.0
260,aspiringquant,261,1716087869.0
263,BetoSCL,262,1716087778.0
262,ps4151722,263,1716087958.0
266,Sanath_Kulla,264,1716087875.0
264,txingml,265,1716088176.0
267,VS_Codes,266,1716087876.0
265,ScorpioDagger,267,1716087880.0
270,tanuj_taneja,268,1716088182.0
268,Ninja1369,269,1716087913.0
269,hid,270,1716088214.0
271,Chengqian_Li,271,1716088217.0
273,XxFALCONxX,272,1716088219.0
276,echen5503,273,1716088226.0
272,SirTechnical,274,1716087328.0
278,asdfanuiu,275,1716087905.0
275,yc-li,276,1716087632.0
274,HumbleRobo,277,1716087937.0
277,Nandy_Tragic,278,1716088239.0
280,bpnew,279,1716088245.0
279,pikapika123,280,1716087649.0
281,dennis753951,281,1716088250.0
283,anjkk01,282,1716087208.0
282,ocavue,283,1716088260.0
284,Tyrande,284,1716087964.0
285,Fabian0,285,1716087965.0
286,amsraman,286,1716087068.0
289,xyz_xyz_xyz_xyz,287,1716087668.0
287,abhishekvanjani,288,1716087969.0
288,SupervisorMayHap,289,1716087675.0
292,McHippy3,290,1716088286.0
291,theeeeeeekhai,291,1716087386.0
293,devansh789,292,1716087686.0
290,mocowcow,293,1716087989.0
296,LinSun1020,294,1716088290.0
294,anuragdw0710,295,1716087691.0
295,_Fake4Fun,296,1716088003.0
297,ltf0501,297,1716087404.0
299,HaoyuWang417,298,1716088006.0
298,Kode4Fun,299,1716088006.0
300,Marmaduke,300,1716088308.0
301,Manan04,301,1716088011.0
303,megurine,302,1716087713.0
302,jfantasy90,303,1716087713.0
304,puktt,304,1716088319.0
305,ChairmanMao,305,1716087719.0
307,jcoves,306,1716088320.0
306,shinever,307,1716088022.0
308,Akash0P,308,1716087731.0
309,meowgiwaraa,309,1716088331.0
312,vrangr,310,1716088042.0
311,Ritesh_Mangdare,311,1716088344.0
310,tushhr,312,1716088050.0
313,StrongMan5125,313,1716088050.0
315,nikhil_paul,314,1716088357.0
316,user3517H,315,1716088065.0
314,onnhyd,316,1716088373.0
321,snamy520,317,1716088074.0
319,leoyu0813,318,1716088378.0
317,lilydenris,319,1716088381.0
318,RightHandElf,320,1716087782.0
320,usaya,321,1716088091.0
322,khanayaan7,322,1716088100.0
324,vivekvar_19,323,1716088107.0
325,kailam11223,324,1716088109.0
323,mbeceanu,325,1716088110.0
327,CuriousJianXu,326,1716088412.0
326,qdd1999,327,1716087816.0
328,ZEON3099,328,1716088416.0
329,EUqr2c2cjD8nuX5K,329,1716088419.0
330,ansonll,330,1716088424.0
331,inversionpeter,331,1716088125.0
332,jatinxkirito,332,1716088425.0
333,Sagar_Goel,333,1716088426.0
336,qqzipcar,334,1716088128.0
334,doanquocthinh2004,335,1716088135.0
337,CongThanhNguyen,336,1716088138.0
335,nnks8908,337,1716088443.0
340,JordanByrd238,338,1716087555.0
339,user4607v,339,1716088456.0
338,kotharirahil9,340,1716088158.0
341,kml123,341,1716088460.0
345,raararaara,342,1716088460.0
343,Vintersosa,343,1716088462.0
342,oOoOoOoOo,344,1716088166.0
344,chipmunkL,345,1716088171.0
346,Dk95_letsgo,346,1716087873.0
348,samk522,347,1716088474.0
347,twsleung,348,1716088177.0
349,Akash_S29,349,1716088493.0
352,jasonreed7,350,1716087896.0
351,areke,351,1716087598.0
350,pankaj_777,352,1716088502.0
353,aphend,353,1716087602.0
354,88ionion,354,1716088212.0
355,REED_W,355,1716088519.0
356,Thusharke,356,1716088519.0
357,royliurl,357,1716088225.0
358,paras_churi,358,1716088227.0
361,chiranjeevsehgal,359,1716088529.0
359,singh_deopa,360,1716088229.0
360,humbl_pi,361,1716088230.0
363,dnuj4097,362,1716088533.0
362,anamolous,363,1716087537.0
364,lee_218,364,1716088241.0
365,vivek_yamsani,365,1716088549.0
367,tin_le,366,1716087950.0
366,anand1239,367,1716087951.0
369,TheCleanser,368,1716087953.0
368,hellotestabc,369,1716087666.0
370,Java_Programmer_Ketan,370,1716088577.0
371,HarishRa9a,371,1716088286.0
373,UltraSonic,372,1716088587.0
372,CharlesZ0719,373,1716088287.0
374,hillfighter2908,374,1716088606.0
376,Dpr18,375,1716088308.0
377,STARs_56789,376,1716087342.0
375,tarunsingh,377,1716088613.0
378,peicd7699,378,1716087118.0
379,TheZwischenzug,379,1716087214.0
381,k3232908,380,1716088321.0
380,faheemulislam07,381,1716088621.0
383,andy-lc,382,1716088621.0
382,adrakChai,383,1716088327.0
386,cynic_8122,384,1716088329.0
384,lu_1005_lu,385,1716088335.0
385,muntasir_120,386,1716088643.0
387,riveryth,387,1716087261.0
390,minkiw146,388,1716088349.0
389,bszamosf,389,1716088053.0
388,Rohit_Meena,390,1716088356.0
391,silenttkillerr,391,1716088056.0
393,khalil192,392,1716088658.0
394,Govind_Singh_2003,393,1716088062.0
392,nikhil_dixit_abv_iiitm,394,1716088066.0
395,AAoAA,395,1716088671.0
398,Andwerp,396,1716087785.0
396,therealchainman,397,1716086392.0
399,Albert_Zhang,398,1716088390.0
397,wisdompeak,399,1716088098.0
400,smallfatcute,400,1716088399.0
403,asour,401,1716088401.0
401,nipun753,402,1716088404.0
402,shivambhadani,403,1716088708.0
406,Parna_Goswami,404,1716088714.0
404,ivanc-e,405,1716088117.0
405,aman_2005,406,1716088421.0
407,lxhgww,407,1716087524.0
408,vinayak930,408,1716088727.0
409,LLIEPJIOK,409,1716087828.0
410,Binary_Sirius,410,1716088432.0
411,darshit901,411,1716088435.0
413,swapnesh-khemariya,412,1716088741.0
414,bttsv,413,1716088474.0
415,g0kul08,414,1716088743.0
412,gwdyxxzl,415,1716088446.0
416,ryanwong0127,416,1716088747.0
417,akashgoyal7,417,1716087851.0
418,AlphaS,418,1716088154.0
419,mammothb,419,1716088467.0
420,harshal786shah,420,1716088769.0
422,aksharye,421,1716088475.0
421,Leetcode_Suffer,422,1716088476.0
423,harshit135,423,1716088780.0
425,techie_guy,424,1716088481.0
424,alexey_wish,425,1716088782.0
426,xiaojian9527,426,1716088787.0
427,ManyuD,427,1716088791.0
429,AKJ003,428,1716088499.0
430,user6639bv,429,1716088800.0
431,alco_rythm,430,1716087901.0
433,loganwatchorn,431,1716088806.0
428,Tanguilol,432,1716088509.0
435,bigD-Deepak,433,1716087912.0
432,ddoudle,434,1716088213.0
434,dadboss,435,1716088219.0
437,plyusnovdmitrii,436,1716087928.0
439,DonaldChurchill,437,1716087030.0
436,hungt1,438,1716088189.0
442,MarkovProcess,439,1716088232.0
438,no_pain_more_gain,440,1716088534.0
441,neko643,441,1716088237.0
443,Sandeep_P,442,1716088546.0
440,h_vohra06,443,1716088547.0
444,naman2003now,444,1716088260.0
447,wrewsama,445,1716088568.0
445,wanghaotian413,446,1716088876.0
446,johmm,447,1716088278.0
450,williamliu6,448,1716088581.0
448,beta-blue,449,1716088586.0
454,cowtony,450,1716088886.0
449,parmarabhimanyu95,451,1716088593.0
451,virinci,452,1716088295.0
458,Homie_Lander7,453,1716088896.0
455,thakurAbhishek,454,1716088598.0
452,minixue,455,1716088001.0
453,iit2020135,456,1716088002.0
456,WaxOnWaxOff,457,1716088307.0
459,tmb85,458,1716088315.0
457,ujjwalagrawal29102001,459,1716088626.0
460,madhuraggarwalofficial,460,1716088393.0
461,phungthienphuoc,461,1716088635.0
462,nqvr,462,1716088635.0
463,kyuukyuusha,463,1716088940.0
464,dineshhardasani2000,464,1716088340.0
465,ShriApoorv,465,1716088941.0
468,omuraisu,466,1716088043.0
466,groawr,467,1716088947.0
467,nicholasfoocl,468,1716087754.0
469,Ruthvik2835,469,1716088656.0
472,being_hooman,470,1716088361.0
471,shakil-,471,1716088967.0
470,wangdh15,472,1716088673.0
476,CompileErrorAutomaton,473,1716088674.0
473,SaiSusshanth,474,1716088677.0
475,danielrodrigues10,475,1716088980.0
474,deep_patel23,476,1716088382.0
479,megaspazz,477,1716088083.0
480,TrickyCat,478,1716088983.0
477,OTTFF,479,1716088988.0
478,ram0629,480,1716088689.0
481,user8510t,481,1716088396.0
482,AggarwalShivam,482,1716088998.0
485,qq1239426256,483,1716087956.0
483,hero777,484,1716088404.0
486,amanjoshi149,485,1716089007.0
484,BattlerRein,486,1716088413.0
487,shootingstar33,487,1716088113.0
488,tr1nity,488,1716088714.0
489,Rishabh8124,489,1716088417.0
490,AnimeshTalukdar,490,1716089020.0
492,NinjaSatish,491,1716088422.0
491,yguan1,492,1716088725.0
493,sandbag,493,1716086678.0
494,karunakar_516,494,1716089030.0
496,aliakseivitenka,495,1716088730.0
495,Satj,496,1716088087.0
498,TejasChalke,497,1716088139.0
499,coderchamp07,498,1716088439.0
497,wenboz,499,1716088749.0
500,user5881Ql,500,1716089051.0
501,hrithik_248,501,1716088752.0
502,madhav_23,502,1716089058.0
508,wwwap,503,1716089060.0
504,BurgerDragon,504,1716088462.0
503,vkg001,505,1716089067.0
505,jenni_mom,506,1716089068.0
512,yh157612,507,1716088781.0
506,flyfy1,508,1716088183.0
509,Abhijith8,509,1716088792.0
507,zeus_0790,510,1716088796.0
510,masakit,511,1716088498.0
511,Aman_G011,512,1716089098.0
515,log1,513,1716088803.0
516,sirdikshit,514,1716088809.0
513,Road2Guardian,515,1716088211.0
514,yash_shenoy,516,1716088812.0
517,jszqlew,517,1716089122.0
520,hieunm3538,518,1716088822.0
518,MdAbedin,519,1716088523.0
519,aditya_u74,520,1716088824.0
523,m_vishuu,521,1716088525.0
522,liuxiaolinfk,522,1716088826.0
521,KVNS07,523,1716088832.0
526,cflee,524,1716088833.0
524,ChickenWang,525,1716088833.0
525,ritikjainrj18,526,1716089135.0
528,user2638Cd,527,1716088235.0
527,eulusoy,528,1716087800.0
529,h_bugw7,529,1716089136.0
530,mcl7,530,1716089146.0
533,lastjoker99,531,1716089147.0
532,rounak_58,532,1716088249.0
531,johnzhengguo,533,1716088557.0
534,marcellus,534,1716089157.0
535,amulshaturia,535,1716089161.0
536,LGM70,536,1716088862.0
537,Irhaml,537,1716088263.0
539,peterpark121,538,1716089165.0
538,qqwrv,539,1716089170.0
540,prathamesh__45,540,1716088573.0
541,mcnoodle,541,1716088877.0
542,dhQ9olDGkC,542,1716088586.0
543,aypatrl04,543,1716089186.0
544,user2994h,544,1716088592.0
545,hjx2016,545,1716089196.0
546,singsatyam548,546,1716088597.0
549,Dhruvin_Savla,547,1716088899.0
547,Fkaiser7,548,1716088302.0
548,ericanderson,549,1716088305.0
551,edidamanish,550,1716088907.0
550,Harshit_J12,551,1716088310.0
553,Casterkiller,552,1716088257.0
552,Pisces311,553,1716088018.0
554,code_OR,554,1716088923.0
556,shubhamvarshney2000,555,1716089229.0
555,qb_2008,556,1716088633.0
557,MinhBaoSoCool,557,1716089235.0
558,Sixtycat,558,1716088935.0
559,berkeleyColin,559,1716088639.0
560,Akarshippili,560,1716088941.0
561,ruchit2801,561,1716088643.0
562,joyjitdas3918,562,1716088346.0
563,JustinZhengBC,563,1716088046.0
564,mkliac,564,1716088647.0
567,anhiks,565,1716089248.0
566,r32626,566,1716088349.0
565,yuanwang2011,567,1716088955.0
568,Xenoid,568,1716088656.0
570,visionarymv,569,1716088960.0
569,realnoname,570,1716088368.0
571,mjmanas54,571,1716088970.0
572,shuhu,572,1716088070.0
575,tonyli00000,573,1716088072.0
573,amol_jindal,574,1716088672.0
574,mathtsai,575,1716089276.0
579,JJZin,576,1716088680.0
576,Darshak_Zankat,577,1716089283.0
578,Namakian,578,1716088683.0
577,DeepakRaturi,579,1716088983.0
580,2210080008,580,1716089285.0
581,pavi_sri,581,1716089286.0
583,phani__26,582,1716089291.0
582,Vimal_Parmar,583,1716088992.0
584,Sloth_junkie,584,1716088392.0
585,Mridul20,585,1716088992.0
587,SuryanshBVerma,586,1716089305.0
586,sheepforever,587,1716088706.0
588,Sajal2212,588,1716088409.0
591,ForJoinFAANG,589,1716088712.0
590,voxelshib,590,1716089016.0
593,justforfun21,591,1716089017.0
589,Scyther_07,592,1716088422.0
595,Ja1zenn,593,1716088724.0
592,ace_Coder121,594,1716089027.0
594,Demoralizer_,595,1716089027.0
596,aargon,596,1716089329.0
598,nanj0178,597,1716088733.0
600,ujjwalsharma9671,598,1716089336.0
599,kHarsh3715,599,1716089039.0
597,user0353Co,600,1716089041.0
601,pandasumm,601,1716089341.0
603,sveng101,602,1716089042.0
604,JosephMother,603,1716089043.0
602,donpaul299,604,1716089047.0
606,FabulousFelix,605,1716089050.0
605,workcool,606,1716089352.0
608,wyjsdpku,607,1716089064.0
607,U_U,608,1716088765.0
609,lyi29512,609,1716088770.0
610,Hogwartsss,610,1716089076.0
611,2210080030,611,1716089378.0
612,hanbro0112,612,1716088483.0
613,votrubac,613,1716088490.0
615,sky_akash,614,1716088193.0
614,Maillew,615,1716087898.0
616,jitesh_acharya,616,1716088160.0
618,MiniDanny,617,1716089402.0
617,rmsa_07,618,1716089103.0
619,keysersoze29,619,1716089107.0
621,power1011,620,1716089411.0
620,Aryam_singh,621,1716088511.0
622,Farhan20,622,1716089112.0
623,jordan322,623,1716088814.0
626,xil899,624,1716089117.0
624,abhishekrana25112002,625,1716089122.0
625,aadi_01,626,1716089426.0
627,counter98,627,1716088828.0
628,asmitpapney,628,1716089128.0
630,anna-hcj,629,1716089130.0
629,sshang,630,1716088835.0
632,daminrido139,631,1716089146.0
631,sitleon,632,1716089149.0
633,sentenzo,633,1716088251.0
634,gulmoharrizvi,634,1716089152.0
636,knotri,635,1716089156.0
635,hacch141,636,1716088858.0
639,N_E_E_R_A_J,637,1716089159.0
638,rorod8,638,1716089461.0
637,Sayan_244,639,1716089163.0
642,k1384,640,1716089178.0
640,Sachin20012002,641,1716088879.0
643,d11235813,642,1716088579.0
641,charankumarudayagiri,643,1716087682.0
648,Pras28,644,1716089190.0
644,hritikagarwal96,645,1716089194.0
646,zoro15,646,1716089194.0
645,hychen11,647,1716089495.0
647,democoffee,648,1716088895.0
649,vijaykatta3094,649,1716089199.0
650,Felixho19,650,1716088901.0
651,2210030378,651,1716089503.0
653,som14159,652,1716088903.0
652,mayukhacsm,653,1716089505.0
654,phuc16102001,654,1716089205.0
655,Rodger2041,655,1716088906.0
659,wswartworth,656,1716089508.0
656,coderkb,657,1716089209.0
657,202101008,658,1716089210.0
658,Ar_2000,659,1716089513.0
661,shivamsharma739,660,1716089214.0
660,ht468,661,1716089516.0
662,suryaock,662,1716089518.0
663,death_of_might,663,1716088620.0
665,WTX1996,664,1716089226.0
664,arvganesh,665,1716089231.0
666,Carisa-Li,666,1716088937.0
667,priyanshuthapliyal,667,1716089540.0
668,hansman,668,1716089242.0
670,Cobalt_3902,669,1716088642.0
673,bluesky999,670,1716089246.0
669,aryantyagi10,671,1716089251.0
671,Shaurya_Malhan,672,1716089262.0
672,viet_khanh,673,1716088365.0
674,AlthafHussain,674,1716089267.0
675,mukeshreddy2624,675,1716089270.0
677,00101010,676,1716088636.0
676,pandearindam,677,1716089275.0
678,Ironman_15,678,1716089280.0
679,itsyeshu,679,1716089582.0
680,Armaan48,680,1716089285.0
681,wcq_txdy,681,1716088388.0
682,Suryansh_Singh,682,1716088988.0
683,RedHeadphone,683,1716089288.0
684,unknown_ajay,684,1716089288.0
685,jayxps,685,1716089289.0
686,codeworm96,686,1716089597.0
688,EdwardZhou1,687,1716088702.0
687,shantanushanto,688,1716086904.0
689,Rajdeep_Nagar,689,1716089607.0
692,hemant46,690,1716089612.0
693,osxyz,691,1716089013.0
690,xcoder69,692,1716088414.0
691,gobbler07,693,1716088719.0
695,xumouyi,694,1716088120.0
694,23mt0387,695,1716089025.0
696,predator_11,696,1716089625.0
698,alastian,697,1716088727.0
697,pendem_2003,698,1716089630.0
699,thedark_JS,699,1716089331.0
700,Jitender_52,700,1716088132.0
701,Achyut_madh1,701,1716089332.0
706,avienn_x,702,1716088437.0
702,liuliugit,703,1716089039.0
705,32598,704,1716089340.0
703,pranay219,705,1716089640.0
704,datn2107,706,1716088472.0
707,s1967,707,1716089046.0
708,Chandrachur,708,1716089347.0
709,ynnekuw,709,1716089648.0
710,gamer37,710,1716089650.0
711,rastsislau,711,1716089052.0
713,silencea,712,1716089053.0
712,yahoo010206,713,1716089354.0
714,kartikeyaangara,714,1716089056.0
715,jawaherul,715,1716089659.0
716,trigerrr,716,1716089661.0
718,aryan_pundir,717,1716089370.0
720,yashjaiswal88542,718,1716089672.0
717,tinku_vishnu,719,1716089073.0
719,rathoreatul27,720,1716089379.0
722,sky7drake,721,1716089049.0
721,motchutngotngao,722,1716089081.0
723,agrawalashutosh635,723,1716089685.0
724,nikhilbabar,724,1716089087.0
725,iit2021161,725,1716089688.0
728,003213,726,1716089093.0
727,tanmay_jain312,727,1716089394.0
726,Dolfun,728,1716089408.0
729,chrehall68,729,1716088808.0
730,Angela_G,730,1716089409.0
731,KashhiiiiSP,731,1716089411.0
733,V3L0CITY,732,1716089715.0
732,umang_20,733,1716089415.0
734,Darshil_Thakkar,734,1716089116.0
735,Rutvik_R,735,1716089720.0
737,ninghe,736,1716088824.0
736,6w4xCRwQBO,737,1716088526.0
739,realstar,738,1716089129.0
738,user6140fa,739,1716088832.0
740,_amitk_0091,740,1716089135.0
743,adityaraj_19,741,1716089436.0
741,d1t_12,742,1716088237.0
742,twoplusthree,743,1716089146.0
744,workingnaresh,744,1716088849.0
746,momochi003,745,1716089149.0
745,CTWang,746,1716089751.0
747,ForgottenSemicolon,747,1716089454.0
749,xlr-8,748,1716089457.0
752,cp_sud,749,1716089461.0
748,ShenTM,750,1716088564.0
751,shaydulin,751,1716089164.0
750,piscesayush,752,1716088867.0
753,prateekg603,753,1716089772.0
755,lam022,754,1716089174.0
757,prkhr_gupta,755,1716089775.0
754,papaya,756,1716089177.0
756,kirya2604,757,1716089779.0
758,dharavivek,758,1716089482.0
759,xzzzz,759,1716089482.0
762,OuterRidgeSavage,760,1716089782.0
761,Roroyal,761,1716088583.0
760,hemantpatil10125,762,1716088885.0
763,Weeentar_Wind,763,1716089092.0
764,avysogorets,764,1716089189.0
766,louisfghbvc,765,1716089492.0
765,will_iam_wang,766,1716089196.0
769,Sad_Bus,767,1716089199.0
768,zheruilin,768,1716089503.0
770,jatinsingh2012,769,1716089505.0
767,trentinitaco,770,1716088906.0
771,suili,771,1716089511.0
774,0xFFFFFFFF,772,1716088911.0
773,tourmaline,773,1716089514.0
772,ciphercraft,774,1716089817.0
777,user0747oJ,775,1716089819.0
775,apstndpavsetrimkaapstndp,776,1716088891.0
778,mahir344,777,1716089822.0
776,Harsh_400,778,1716089824.0
782,20je0059,779,1716089225.0
779,aww__run,780,1716089826.0
781,killerpajji,781,1716089527.0
780,dekail,782,1716089493.0
786,BRM,783,1716089832.0
785,Mithunajha,784,1716089532.0
783,littlebrad,785,1716089834.0
