fileId,username,rank,submit_ts,subm_id
2,fjzzq2002,1,1722740293,1343716087
3,iixre,2,1722740936,552334753
0,tsreaper,3,1722740941,552334779
1,tiger2005,4,1722740840,552334091
4,dong_liu,5,1722740888,1343731301
7,py-is-best-lang,6,1722741694,552339837
6,PurpleCrayon,7,1722740907,1343731752
5,lympanda,8,1722741457,1343745471
10,hxu10,9,1722742288,1343765475
8,huah-f,10,1722742046,552342149
12,ianwong1999,11,1722742354,1343767021
9,fmota,12,1722741478,1343745992
11,OTTFF,13,1722742193,1343763231
13,arignote,14,1722742463,1343769573
16,DylanSmith,15,1722742257,1343764741
14,gongshuisanye2,16,1722742300,552343767
17,Andwerp,17,1722741473,1343745882
15,sheepforever,18,1722742121,1343761482
20,hank55663,19,1722742664,1343774268
18,skywalkert,20,1722742734,1343775916
21,cchao,21,1722742894,1343779527
19,liouzhou_101,22,1722742923,552347733
23,young_sean,23,1722742334,552343981
22,nifeshe,24,1722742468,1343769697
24,megurine,25,1722743133,1343785108
25,flashmt,26,1722742889,1343779426
29,LittleXi,27,1722743189,552349335
27,meyi,28,1722742628,552345865
33,heal,29,1722742949,552347873
26,penguinhacker,30,1722742172,1343762710
28,hongrock,31,1722742076,552342323
30,2499370956,32,1722743587,1343795316
31,ethanrao,33,1722743021,1343782510
32,wangYiTiaoYu,34,1722743035,552348381
34,uwi,35,1722743662,1343796878
38,hahahiehie,36,1722743757,1343798960
36,shhk,37,1722743495,552351133
35,coolli,38,1722742643,552345969
37,merlininice,39,1722743850,552353188
39,Turkhuu,40,1722743270,1343788219
42,rvrty5,41,1722742744,1343776151
41,wjli,42,1722741800,1343753807
40,hhhyh,43,1722743897,552353479
43,Ryazimn,44,1722743654,1343796729
46,lucifer1006,45,1722742764,552346737
44,wengh,46,1722743503,1343793405
45,rui_er,47,1722743261,552349749
48,peterrockwave,48,1722743265,1343788099
47,yoochun,49,1722743896,552353474
52,tian-tang-6,50,1722743952,552353791
50,twitch_tv_qiqi_impact,51,1722743358,1343790152
49,hazzler,52,1722742862,1343778822
51,pingchungchang,53,1722743538,1343794212
53,dirigibility,54,1722743874,1343801635
56,s-liu18,55,1722743635,552351933
54,giantcheeseguy2,56,1722741615,1343749275
57,Ma_Lin,57,1722743992,1343804634
55,lydxlx,58,1722742637,1343773621
59,balakrishnan_v,59,1722743684,1343797361
58,qiye-5,60,1722743703,552352339
62,cjycleaner,61,1722743261,552349750
64,STARs_56789,62,1722743432,1343791807
60,comm0and,63,1722742516,552345142
61,timetoai,64,1722742577,1343772165
63,ruiaikete,65,1722743801,552352896
66,cool-chandrasekharbkq,66,1722742435,552344613
68,do_while_true,1532,1722741278,552337190
65,focused-svvart22pp,1533,1722741735,552340121
67,BZH110,1534,1722743852,1343801135
