groupId,fileId,username,rank,subm_ts
0,619,Aviralshukla26,620,1719719926.0
0,674,koder_69,676,1719719819.0
0,689,Playersmaycry,689,1719719847.0
0,725,varmadatla07,726,1719719975.0
0,784,TheAriyanBhaumik,785,1719719977.0
0,805,suzit,807,1719719805.0
0,811,_gulam786,815,1719719885.0
0,820,dhinchakpooja,819,1719719901.0
0,846,ayush0200,850,1719719803.0
0,882,kartikforwork,884,1719719579.0
0,884,NISHANT_JINDAL,888,1719719907.0
0,888,kalpanahepzi_2k2,890,1719719930.0
0,919,mohanish11,921,1719719981.0
0,940,Spandan1809,942,1719719828.0
0,946,_sainihimanshu,948,1719719850.0
0,947,Ivyan,949,1719719823.0
0,954,nikhilgoyal886,955,1719719807.0
0,955,async_lovekesh_859,956,1719719877.0
0,956,mrinal_sahay,958,1719719808.0
0,958,peter_pan69,961,1719719804.0
0,1063,megatron44,1063,1719719832.0
0,1067,sandeepcyber,1068,1719719861.0
0,1114,manelane,1116,1719719940.0
1,289,bdyby98711,290,1719715611.0
1,329,t-vaibhav,330,1719717094.0
1,334,Srajal_dwivedi17,335,1719717243.0
1,424,rajmanas,423,1719717462.0
1,444,dsa_guru,446,1719717446.0
1,489,yeuxsilenceux,491,1719719130.0
1,524,raj_umang,524,1719718134.0
1,584,penugondabalabharghav,585,1719718586.0
1,636,Snehee12,638,1719718500.0
1,738,DeepanshuJindal,739,1719716406.0
1,791,riya_30,792,1719718291.0
1,880,aashishsoni,881,1719719220.0
1,895,raghav_laddha,898,1719715502.0
1,898,sahaj96,899,1719719974.0
1,984,sachinkumar821,983,1719715708.0
1,1010,nejawap170,1010,1719715703.0
1,1040,Dhruv_24175,1042,1719718927.0
1,1064,Somya_123,1066,1719719852.0
1,1076,priyanschoudhary100,1074,1719716963.0
1,1133,Overlord2268,1135,1719719757.0
2,635,Ramkrishnaguin,634,1719719965.0
2,838,Deepesh_Ahirwar,838,1719719989.0
2,866,3n9ct6mjnp,864,1719719885.0
2,894,Thakurji-06,894,1719719959.0
2,933,kundan25,931,1719719931.0
2,945,Gaurav735,945,1719719881.0
2,949,Prathamesh1200,947,1719719823.0
2,952,sanjana__khatri,952,1719719987.0
2,959,Raj_vardhan_Singh,957,1719719395.0
2,1095,vanshgupta_25,1098,1719719969.0
2,1147,bhartikajal579,1148,1719719924.0
3,368,jabnjvbawevbauivbnaeb,367,1719715410.0
3,543,priyanshzeref,541,1719719677.0
3,765,6wCFtsrIOx,766,1719719556.0
3,975,chetanyamahana,975,1719718647.0
3,1091,gehlotbhopesh007,1093,1719719904.0
4,886,greatguy494,883,1719719877.0
4,939,Ansari_Irfan,939,1719719880.0
4,953,shailprasad70936,953,1719719889.0
5,495,Srividya1011,495,1719719450.0
5,528,A_LIKHITHA,528,1719719616.0
5,541,3sha26,543,1719719680.0
6,35,dummycoder2014,33,1719716496.0
6,552,happydreamer02,553,1719716477.0
7,544,jaiho123,542,1719716862.0
7,1038,skjsarthak,1038,1719718822.0
8,977,agrawalshashank7718,977,1719717537.0
8,978,prachiagrawal194,980,1719717734.0
9,892,rible44,893,1719717520.0
9,997,reeshu6388,1000,1719717350.0
