fileId1,fileId2,similarity
387,198,89.78494623655914
211,89,88.80994671403198
211,109,87.25314183123878
246,196,97.30290456431536
211,156,84.4731977818854
389,211,85.54913294797689
148,93,84.09961685823755
225,198,83.14393939393939
156,89,82.50950570342205
318,148,83.10679611650485
387,225,86.82008368200836
221,117,89.8876404494382
172,92,82.73684210526315
401,372,98.72773536895674
308,149,93.12039312039312
528,266,87.47099767981439
360,225,86.65105386416862
579,82,100.0
460,147,87.53056234718827
296,210,85.74938574938575
449,277,86.96741854636592
185,66,83.7378640776699
55,1,86.70076726342711
272,11,88.62433862433863
324,272,86.30490956072352
262,66,82.95165394402035
296,274,84.1688654353562
296,73,83.6842105263158
166,78,91.15646258503402
