fileId,username,rank,submit_ts,subm_id
2,Three_Wayne,0,1722134770,1335677723
3,arignote,1,1722135264,1335695725
0,IceKnight1093,2,1722134696,1335675152
1,jonathanirvings,3,1722134912,1335682969
9,brenner1,4,1722134701,1335675335
6,wjli,5,1722135059,1335688304
4,ianwong1999,6,1722134952,1335684422
5,lympanda,7,1722135135,1335691023
10,Ma_Lin,8,1722135191,1335693077
11,danielchandg,9,1722135403,1335700619
7,4dalols,10,1722135013,1335686631
8,fmota,11,1722134533,1335669358
12,rithwikgupta,12,1722135546,1335705481
13,Superultra,13,1722135686,1335710226
14,kzyKT,14,1722135374,1335699560
15,skywalkert,15,1722135636,1335708471
18,flashmt,16,1722135515,1335704428
17,Turkhuu,17,1722135326,1335697937
16,scanhex,18,1722135391,1335700170
19,hty50,19,1722136318,1335730634
20,deadRabbit,20,1722136448,1335734817
23,sheepforever,21,1722135240,1335694874
21,friedall,22,1722134635,1335672914
22,MKLOL,23,1722136079,1335723112
25,cai_lw,24,1722136445,1335734700
24,Silken,25,1722135066,1335688561
26,srikkanthr,26,1722135943,1335718639
28,watashi,27,1722135744,1335712247
27,Chengqian_Li,28,1722135492,1335703594
32,Andwerp,29,1722136366,1335732185
30,lihaicoder,30,1722136979,1335750620
29,Yawn_Sean,31,1722136385,1335732790
31,hank55663,32,1722134757,1335677282
34,uwi,33,1722136468,1335735401
33,limausine,34,1722136195,1335726673
36,ernestlu,35,1722136517,1335736945
38,rejudge_thiz,36,1722136597,1335739380
37,tmoux,37,1722136889,1335747948
35,ethanrao,38,1722136302,1335730090
39,SirTechnical,39,1722136917,1335748775
40,megurine,40,1722136626,1335740247
41,enzoar,41,1722135353,1335698858
42,yzkkai,42,1722136129,1335724698
43,stupidRR,43,1722136812,1335745698
44,_Fake4Fun,44,1722136530,1335737340
48,harttle,45,1722136451,1335734893
46,lydxlx,46,1722136863,1335747170
49,zokumyoin,47,1722137488,1335765240
45,CAEL0,48,1722135926,1335718069
47,PlumsLC,49,1722136415,1335733776
50,jamshedmd1111,50,1722136194,1335726635
53,DylanSmith,51,1722136725,1335743153
52,OTTFF,52,1722134966,1335684929
51,ashish_sprinklr,53,1722135177,1335692498
54,REED_W,54,1722136642,1335740743
55,EricTsengTy,55,1722135557,1335705842
56,vonrong,56,1722137419,1335763241
57,rfpermen,57,1722136834,1335746324
58,junruiw,58,1722136006,1335720735
59,yangxm,59,1722136184,1335726338
60,cybsbbbb,60,1722136203,1335726926
63,balakrishnan_v,61,1722135868,1335716187
61,jlallas384,62,1722136362,1335732047
62,wutwere,63,1722137554,1335767115
64,wddd,64,1722136619,1335740048
65,Rad0miR,65,1722137709,1335771475
68,Pras28,66,1722137414,1335763079
66,mastoori1234,67,1722138022,1335780045
67,BarryBondsOfLC,68,1722138028,1335780200
69,gaoyf1235,69,1722136596,1335739352
72,jwseph,70,1722136594,1335739280
70,SR3mix,71,1722137202,1335757058
74,Maruzensky,72,1722137807,1335774298
71,Homie_Lander7,73,1722137823,1335774738
76,Jy_Tan,74,1722136893,1335748083
75,nifeshe,75,1722136229,1335727749
73,DedsecKnight,76,1722136950,1335749717
79,gonglinyuan,77,1722135823,1335714797
