groupId,fileId,username,rank,subm_ts
0,760,OuterRidgeSavage,760,1716089782.0
0,1057,nitinsrichakri,1055,1716089550.0
0,497,wenboz,499,1716088749.0
0,483,hero777,484,1716088404.0
0,671,Shaurya_Malhan,672,1716089262.0
0,957,objectkuan,957,1716089948.0
0,332,Sagar_Goel,333,1716088426.0
0,768,trentinitaco,770,1716088906.0
0,941,Rad0miR,940,1716089610.0
0,713,silencea,712,1716089053.0
0,1121,singhvaibhavkaran,1120,1716089687.0
0,1205,randytanpty,1206,1716089283.0
0,876,YanJF,878,1716088891.0
0,1213,shannonl,1211,1716090488.0
0,222,parag776,223,1716088021.0
0,693,xcoder69,692,1716088414.0
0,1110,mr_kamran,1108,1716090556.0
0,353,aphend,353,1716087602.0
0,575,mathtsai,575,1716089276.0
0,618,rmsa_07,618,1716089103.0
0,624,Farhan20,622,1716089112.0
0,504,madhav_23,502,1716089058.0
0,533,johnzhengguo,533,1716088557.0
0,940,prateekjn19,938,1716090204.0
0,973,Mahesh_singh_11,973,1716089678.0
0,1216,vidit987,1217,1716090212.0
0,170,MeetBrahmbhatt,170,1716087795.0
0,249,vominhtriet02,249,1716088127.0
0,266,Sanath_Kulla,264,1716087875.0
0,367,anand1239,367,1716087951.0
0,518,aditya_u74,520,1716088824.0
0,580,DeepakRaturi,579,1716088983.0
0,1186,wisesaint,1186,1716090751.0
0,725,nikhilbabar,724,1716089087.0
0,310,vrangr,310,1716088042.0
0,388,riveryth,387,1716087261.0
0,568,visionarymv,569,1716088960.0
0,1167,jaikritsanandiya,1166,1716090117.0
0,873,TheodoreGossett,874,1716088877.0
0,902,Mayur_Shrivastava,901,1716090152.0
0,1034,beet_gaama_11,1037,1716090114.0
0,1215,viblc,1215,1716090202.0
0,810,bigbluefish,814,1716089315.0
1,860,igl_aspect06,860,1716089746.0
1,1132,Savi_23,1133,1716090035.0
1,1177,sharma__ashish,1176,1716089831.0
1,1097,AbhisheK19092002,1097,1716089330.0
1,1219,Shubham267,1219,1716090217.0
1,625,aadi_01,626,1716089426.0
1,1181,MOHITRAWAT061,1182,1716089841.0
1,1136,surendra_kumar6350,1138,1716090046.0
1,1013,vanshcodes583,1012,1716089757.0
1,1098,devangsvaghani,1098,1716089632.0
1,1077,PotionDrop,1077,1716090186.0
1,1130,kanhaiyasahu01,1132,1716090332.0
1,1210,anushkatripathi5,1212,1716090495.0
1,921,sharpcm,925,1716089884.0
1,916,lordoflegend2003,917,1716089275.0
1,1124,KHarsha01,1124,1716090004.0
1,1106,vedha_koleti,1107,1716089353.0
2,742,d1t_12,742,1716088237.0
2,1081,yLCed,1083,1716088996.0
2,88,bombbox,89,1716087383.0
2,691,osxyz,691,1716089013.0
2,89,luyangg,88,1716087382.0
2,113,sky1429,115,1716087206.0
3,800,2210080055,799,1716089867.0
3,1179,Swapna16,1180,1716090138.0
3,924,Ridh123,923,1716089583.0
3,1015,20240604.phoenix_blaze,1014,1716090067.0
3,653,2210030378,651,1716089503.0
4,611,2210080030,611,1716089378.0
4,1194,explorer245,1192,1716090759.0
4,652,mayukhacsm,653,1716089505.0
4,818,siddhantR007,817,1716089747.0
5,573,tonyli00000,573,1716088072.0
5,771,0xFFFFFFFF,772,1716088911.0
5,416,ryanwong0127,416,1716088747.0
6,728,tanmay_jain312,727,1716089394.0
6,836,yuvaprakash,837,1716089405.0
6,1147,solve-xyz,1148,1716089283.0
7,731,V3L0CITY,732,1716089715.0
7,812,Z3ROsum,811,1716089602.0
7,888,1000voices,889,1716090117.0
8,308,ChairmanMao,305,1716087719.0
8,389,minkiw146,388,1716088349.0
8,160,metaphysicalist,161,1716087759.0
9,959,P_Karthik,960,1716089952.0
9,1220,suma34306,1220,1716090217.0
10,855,0xsonu,856,1716090038.0
10,1166,tesse-ract,1167,1716090724.0
11,704,32598,704,1716089340.0
11,782,Mithunajha,784,1716089532.0
12,1075,aashishnimcet2022,1073,1716089795.0
12,1135,mytheus,1136,1716089444.0
13,201,cro_poder,204,1716087936.0
13,433,bigD-Deepak,433,1716087912.0
14,883,vragired,883,1716089499.0
14,933,AHL,932,1716089592.0
15,338,JordanByrd238,338,1716087555.0
15,1222,nhienle94,1222,1716090523.0
16,254,Obes_,252,1716088134.0
16,637,sentenzo,633,1716088251.0
17,8,green_pig,10,1716086655.0
17,720,sky7drake,721,1716089049.0
