groupId,fileId,username,rank,subm_ts
0,497,wenboz,499,1716088749.0
0,1057,nitinsrichakri,1055,1716089550.0
0,671,Shaurya_Malhan,672,1716089262.0
0,956,objectkuan,957,1716089948.0
0,483,hero777,484,1716088404.0
0,713,silencea,712,1716089053.0
0,333,Sagar_Goel,333,1716088426.0
0,964,Chandrakanta,967,1716089667.0
0,353,aphend,353,1716087602.0
0,388,Rohit_Meena,390,1716088356.0
0,550,Harshit_J12,551,1716088310.0
0,811,bigbluefish,814,1716089315.0
0,1215,vidit987,1217,1716090212.0
0,489,Rishabh8124,489,1716088417.0
0,767,trentinitaco,770,1716088906.0
0,872,ANIL-BUDAMAKUNTLA,872,1716089776.0
0,1197,VVHack,1196,1716089869.0
0,690,xcoder69,692,1716088414.0
0,574,mathtsai,575,1716089276.0
0,660,ht468,661,1716089516.0
0,719,rathoreatul27,720,1716089379.0
0,270,tanuj_taneja,268,1716088182.0
0,522,liuxiaolinfk,522,1716088826.0
0,1176,bhaskar_op,1175,1716090130.0
0,135,Terror_404,133,1716087308.0
0,577,DeepakRaturi,579,1716088983.0
0,878,YanJF,878,1716088891.0
0,944,Rad0miR,940,1716089610.0
0,1208,v2_vishal,1208,1716090185.0
0,7,fmota,7,1716086577.0
0,266,Sanath_Kulla,264,1716087875.0
0,492,NinjaSatish,491,1716088422.0
0,653,som14159,652,1716088903.0
0,853,cwlin1998,853,1716089135.0
0,249,vominhtriet02,249,1716088127.0
0,296,LinSun1020,294,1716088290.0
0,897,vsairam7,898,1716090148.0
0,939,prateekjn19,938,1716090204.0
0,123,ritik_369,121,1716087541.0
0,471,shakil-,471,1716088967.0
0,900,Mayur_Shrivastava,901,1716090152.0
0,912,incognito123,913,1716088369.0
0,1157,aryanmaurya264,1157,1716090399.0
0,874,TheodoreGossett,874,1716088877.0
0,322,khanayaan7,322,1716088100.0
0,413,swapnesh-khemariya,412,1716088741.0
0,675,mukeshreddy2624,675,1716089270.0
0,927,akashtomar19,927,1716089190.0
0,130,Silken,128,1716087568.0
0,314,onnhyd,316,1716088373.0
0,1174,NitishBharat,1174,1716089829.0
1,727,tanmay_jain312,727,1716089394.0
1,838,yuvaprakash,837,1716089405.0
1,1145,solve-xyz,1148,1716089283.0
2,733,V3L0CITY,732,1716089715.0
2,813,Z3ROsum,811,1716089602.0
2,892,1000voices,889,1716090117.0
3,575,tonyli00000,573,1716088072.0
3,774,0xFFFFFFFF,772,1716088911.0
4,961,P_Karthik,960,1716089952.0
4,1219,suma34306,1220,1716090217.0
5,801,2210080055,799,1716089867.0
5,1177,Swapna16,1180,1716090138.0
6,200,cro_poder,204,1716087936.0
6,435,bigD-Deepak,433,1716087912.0
