groupId,fileId,username,rank,subm_ts
0,497,wenboz,499,1716088749.0
0,1057,nitinsrichakri,1055,1716089550.0
0,483,hero777,484,1716088404.0
0,811,bigbluefish,814,1716089315.0
0,249,vominhtriet02,249,1716088127.0
1,727,tanmay_jain312,727,1716089394.0
1,838,yuvaprakash,837,1716089405.0
1,1145,solve-xyz,1148,1716089283.0
2,733,V3L0CITY,732,1716089715.0
2,813,Z3ROsum,811,1716089602.0
2,892,1000voices,889,1716090117.0
3,575,tonyli00000,573,1716088072.0
3,774,0xFFFFFFFF,772,1716088911.0
4,961,P_Karthik,960,1716089952.0
4,1219,suma34306,1220,1716090217.0
5,801,2210080055,799,1716089867.0
5,1177,Swapna16,1180,1716090138.0
