fileId1,fileId2,similarity
629,153,100.0
649,503,88.01369863013699
405,350,89.20863309352518
366,149,90.63670411985018
432,339,86.42857142857143
153,149,91.28787878787878
629,149,91.28787878787878
505,399,92.578125
745,733,97.11934156378601
695,405,92.3694779116466
788,657,90.15748031496062
456,375,100.0
623,402,94.87179487179486
760,536,100.0
758,536,100.0
758,760,100.0
652,461,87.35177865612648
620,443,100.0
787,525,100.0
405,273,88.30645161290323
585,444,96.44444444444444
467,461,86.11111111111111
500,461,87.5
796,338,89.58333333333334
623,525,96.84684684684684
787,623,96.84684684684684
525,402,91.8103448275862
787,402,91.8103448275862
472,461,86.93877551020408
539,461,86.93877551020408
544,461,86.93877551020408
549,461,86.93877551020408
553,461,86.93877551020408
566,461,86.93877551020408
564,461,86.93877551020408
569,461,86.93877551020408
580,461,86.93877551020408
588,461,86.93877551020408
606,461,86.93877551020408
609,461,86.93877551020408
622,461,86.93877551020408
628,461,86.93877551020408
632,461,86.93877551020408
637,461,86.93877551020408
688,461,86.93877551020408
703,461,86.93877551020408
708,461,86.93877551020408
711,461,86.93877551020408
719,461,86.93877551020408
723,461,86.93877551020408
732,461,86.93877551020408
731,461,86.93877551020408
739,461,86.93877551020408
750,461,86.93877551020408
752,461,86.93877551020408
756,461,86.93877551020408
757,461,86.93877551020408
773,461,86.93877551020408
770,461,86.93877551020408
784,461,86.93877551020408
789,461,86.93877551020408
790,461,86.93877551020408
793,461,86.93877551020408
799,461,86.93877551020408
543,525,96.80365296803653
787,543,96.80365296803653
796,443,87.86610878661088
767,492,95.02262443438913
796,620,87.86610878661088
796,657,87.13692946058092
747,657,92.88888888888889
451,276,89.65517241379311
443,375,94.11764705882352
620,375,94.11764705882352
657,375,93.27354260089686
598,429,98.5781990521327
456,443,94.11764705882352
657,443,93.69369369369369
620,456,94.11764705882352
657,456,93.27354260089686
657,620,93.69369369369369
767,451,95.83333333333334
508,492,94.52054794520548
601,500,89.6103896103896
623,543,93.66515837104072
492,276,86.49789029535864
543,402,88.74458874458875
601,467,87.2340425531915
767,508,94.03669724770643
472,467,98.55072463768117
539,467,98.55072463768117
544,467,98.55072463768117
549,467,98.55072463768117
553,467,98.55072463768117
566,467,98.55072463768117
564,467,98.55072463768117
569,467,98.55072463768117
580,467,98.55072463768117
588,467,98.55072463768117
606,467,98.55072463768117
609,467,98.55072463768117
622,467,98.55072463768117
628,467,98.55072463768117
632,467,98.55072463768117
637,467,98.55072463768117
688,467,98.55072463768117
703,467,98.55072463768117
708,467,98.55072463768117
711,467,98.55072463768117
719,467,98.55072463768117
723,467,98.55072463768117
732,467,98.55072463768117
731,467,98.55072463768117
739,467,98.55072463768117
750,467,98.55072463768117
752,467,98.55072463768117
756,467,98.55072463768117
757,467,98.55072463768117
773,467,98.55072463768117
770,467,98.55072463768117
784,467,98.55072463768117
789,467,98.55072463768117
790,467,98.55072463768117
793,467,98.55072463768117
799,467,98.55072463768117
730,501,99.02912621359224
604,525,95.32710280373831
787,604,95.32710280373831
767,276,86.01694915254238
747,375,90.625
450,405,87.87878787878788
604,446,99.02439024390245
747,456,90.625
594,467,93.98148148148148
543,444,92.23744292237443
500,467,96.19047619047619
501,467,95.73459715639811
652,467,93.95348837209302
730,467,96.65071770334929
764,467,94.39252336448598
738,559,100.0
601,562,87.06896551724138
791,601,87.82608695652175
797,625,95.28301886792453
525,333,91.78082191780823
787,333,91.78082191780823
361,338,90.9502262443439
495,375,86.63793103448276
747,443,90.13452914798206
525,446,95.260663507109
787,446,95.260663507109
495,456,86.63793103448276
765,467,93.05555555555556
791,467,96.17224880382776
601,472,88.1578947368421
648,525,90.54054054054053
601,539,88.1578947368421
585,543,89.73214285714286
601,544,88.1578947368421
601,549,88.1578947368421
601,553,88.1578947368421
601,566,88.1578947368421
601,564,88.1578947368421
601,569,88.1578947368421
601,580,88.1578947368421
601,588,88.1578947368421
606,601,88.1578947368421
609,601,88.1578947368421
622,601,88.1578947368421
628,601,88.1578947368421
632,601,88.1578947368421
637,601,88.1578947368421
688,601,88.1578947368421
703,601,88.1578947368421
708,601,88.1578947368421
711,601,88.1578947368421
719,601,88.1578947368421
723,601,88.1578947368421
732,601,88.1578947368421
731,601,88.1578947368421
739,601,88.1578947368421
750,601,88.1578947368421
752,601,88.1578947368421
756,601,88.1578947368421
757,601,88.1578947368421
773,601,88.1578947368421
770,601,88.1578947368421
784,601,88.1578947368421
789,601,88.1578947368421
790,601,88.1578947368421
793,601,88.1578947368421
799,601,88.1578947368421
648,604,93.05555555555556
747,620,90.13452914798206
787,648,90.54054054054053
450,273,86.58008658008657
623,333,90.49773755656109
648,333,90.49773755656109
500,381,98.0392156862745
751,444,93.89671361502347
507,467,96.15384615384616
539,472,100.0
544,472,100.0
549,472,100.0
553,472,100.0
566,472,100.0
564,472,100.0
569,472,100.0
580,472,100.0
588,472,100.0
606,472,100.0
609,472,100.0
622,472,100.0
628,472,100.0
632,472,100.0
637,472,100.0
688,472,100.0
703,472,100.0
708,472,100.0
711,472,100.0
719,472,100.0
723,472,100.0
732,472,100.0
731,472,100.0
739,472,100.0
750,472,100.0
752,472,100.0
756,472,100.0
757,472,100.0
773,472,100.0
770,472,100.0
784,472,100.0
789,472,100.0
790,472,100.0
793,472,100.0
799,472,100.0
601,527,86.95652173913044
544,539,100.0
549,539,100.0
553,539,100.0
566,539,100.0
564,539,100.0
569,539,100.0
580,539,100.0
588,539,100.0
606,539,100.0
609,539,100.0
622,539,100.0
628,539,100.0
632,539,100.0
