groupId,fileId,username,rank
0,1079,k_op_18,1081
0,1157,Krishna_xo18,1156
1,816,Ankit3020,815
1,952,tushargupta_1206,954
2,991,amitkumar2003,989
2,1095,rishabhraj5421,1099
3,393,upperknoot,391
3,958,parasguglani,957
4,3,penguinhacker,1
4,299,HackedAgain,300
5,717,forasssk,718
5,921,nirav114,922
6,380,leetcoder_bro,382
6,525,jk_s,527
7,70,Oshen,71
7,496,zhangsz1998,500
