fileId,username,rank,submit_ts,subm_id
0,Heltion,1,1722696523,552261414
4,hank55663,2,1722696529,1343111489
2,Yawn_Sean,3,1722696614,552261897
1,heal,4,1722696630,552261980
3,ianwong1999,5,1722696674,1343117596
5,cjycleaner,6,1722696448,552260996
7,kmjp,7,1722696557,1343112688
6,PyIsTheBestLang,8,1722696433,552260913
9,w285714,9,1722696907,552263463
8,stupidRR,10,1722696922,1343127424
10,tsreaper,11,1722696935,552263606
12,lddlinan,12,1722696656,552262116
14,jonathanirvings,13,1722697024,1343131339
11,rgb234rgb,14,1722697025,552264076
13,paigulong,15,1722695967,552258037
15,rvrty5,16,1722696475,1343109197
18,Manan04,17,1722697141,1343135661
16,huah-f,18,1722697198,552264907
17,ethanrao,19,1722696388,1343105359
19,milesian-c,20,1722697212,552264977
20,BaoJiaoPisu,21,1722697059,1343132635
22,darrenhp,22,1722697563,552266722
21,gooday-3,23,1722697568,552266745
23,gxylengli,24,1722697581,552266821
25,_Fake4Fun,25,1722697287,1343141066
27,ernestlu,26,1722696544,1343112137
24,nguyenquocthao00,27,1722697637,1343153510
26,876pol,28,1722697646,1343153871
28,mikeac,29,1722697664,552267228
29,hhhyh,30,1722697066,552264284
30,brenner1,31,1722697367,1343144004
34,elioyyds,32,1722697378,552265816
32,mhasan01,33,1722697197,1343137757
31,fsj-o,34,1722697541,552266600
35,fan-fan-fan-a9,35,1722697417,552266018
33,nhho,36,1722697436,1343146528
37,fried-chicken,37,1722697755,552267644
36,Sloth_junkie,38,1722697457,1343147225
38,shhk,39,1722697474,552266307
39,Ujimatsu_Chiya,40,1722697775,552267736
41,hxu10,41,1722697805,1343159551
40,Turkhuu,42,1722697509,1343149101
42,MeetBrahmbhatt,43,1722697789,1343159007
44,lucifer1006,44,1722697824,552267987
43,VIBE09,45,1722697835,1343160611
45,rui_er,46,1722697901,552268361
50,woruo27,47,1722697902,552268367
46,wei-she-ming,48,1722697932,552268521
48,mkawa222,49,1722697940,1343164320
47,rejudge_thiz,50,1722697950,1343164670
52,xph4p,51,1722697952,552268618
49,jwpassion1,52,1722697956,1343164851
51,nevergiveup,53,1722697976,1343165531
53,htedsv-i,54,1722697984,552268767
56,vilcheuski,55,1722697402,1343145244
54,vermachakshu,56,1722698009,1343166623
55,profchi,57,1722698014,1343166770
58,abhayg_07,58,1722697714,1343156267
57,gggggfffff395,59,1722698023,1343167113
61,jinmingli,60,1722698035,552269004
59,srikkanthr,61,1722698055,1343168163
60,harryB17,62,1722697779,1343158652
63,pasricha_dhruv,63,1722698107,1343169853
