groupId,fileId,username,rank,subm_ts
0,898,cape_of_hope,898,1719071499.0
0,957,Biswajit_07,957,1719071364.0
0,36,AtulKeshari,37,1719067956.0
0,563,12115128_kishan,563,1719069771.0
0,168,gpipare2,165,1719068633.0
0,1165,beunique_18,1165,1719070538.0
0,261,katkarohitr,258,1719069345.0
0,253,hkrai1372,252,1719068378.0
0,259,akshat757,259,1719069948.0
0,286,muskanbahlani2,289,1719070064.0
0,1129,aaditya_21,1128,1719070968.0
0,1174,zeekhan2082,1174,1719071878.0
0,163,Abhijat05,162,1719068008.0
0,325,saty_yad,323,1719069903.0
0,119,Shubham_INT_MAX,115,1719068493.0
0,801,211220058,801,1719070962.0
0,1186,not_me1,1184,1719071685.0
0,213,pushkarv_2003,213,1719069331.0
0,606,anirudhparida08,605,1719070182.0
0,344,mooncat2k4,346,1719069972.0
0,471,ish159,471,1719070226.0
0,273,ritik87,274,1719069717.0
0,866,farzanhlhvr,867,1719071125.0
0,338,turbulentturban,335,1719070239.0
0,575,samarth_717,575,1719070699.0
0,1208,CB__007,1208,1719071789.0
0,1025,abhin109,1026,1719071519.0
0,1048,kushaagr__11,1046,1719071883.0
0,1213,Alpha_Beta_gamma_123,1212,1719071135.0
0,578,Zeus_28,579,1719070415.0
0,759,22iranc8911s,758,1719071149.0
0,293,lalithkishore128,293,1719070081.0
0,364,guardian01,361,1719070333.0
0,271,Vnn04,270,1719067909.0
0,158,ujjwalmish,159,1719069189.0
0,710,Vedantmanalwar,710,1719070743.0
0,764,DIGVIJAY2003,764,1719071173.0
0,208,serialcomder,207,1719069267.0
0,76,VasuBajaj28,75,1719067730.0
0,220,tarun_kumar1478,219,1719069370.0
0,436,system-exit,436,1719070471.0
0,625,agBGlxxvQ8,626,1719070234.0
0,1002,dip_is_trend,1002,1719071182.0
0,169,shubham_247_991,170,1719069006.0
0,779,celestial11,781,1719071227.0
0,734,rahulbhl22,734,1719070807.0
0,860,amey_bhagwatkar,861,1719071113.0
0,199,ragshiv,198,1719069503.0
0,350,curious_alok2509,350,1719070281.0
0,371,bludyfang,370,1719070350.0
0,429,rahulkottak,427,1719070154.0
0,442,Gaomer,443,1719070180.0
0,444,endxkartikey,445,1719070481.0
0,526,coding_cpp,526,1719070610.0
0,542,runtime-terror_63,543,1719070642.0
0,1075,abhayjoshi1104,1071,1719071345.0
0,970,Rojalin02,968,1719071086.0
0,754,jainamit130,754,1719070547.0
0,1103,log1,1103,1719071762.0
0,301,rajukar920,296,1719070096.0
0,315,tanishkumar15391709,316,1719070168.0
0,326,nikhil10july123,328,1719070217.0
0,342,Tokladbaa,343,1719070264.0
0,355,bdyby9871,357,1719070315.0
0,73,dynamo_04,73,1719068323.0
0,451,annubhav9Leetcode,451,1719070196.0
0,836,Kj_singh,837,1719070748.0
0,101,maybk,103,1719068670.0
