fileId,username,rank,submit_ts,subm_id
0,numb3r5,0,1719067021,1296704671
2,kmjp,1,1719067120,1296709889
1,ethanrao,2,1719067092,1296708392
3,youtube_aryanc403,3,1719067060,1296706730
6,DylanSmith,4,1719067233,1296715448
5,Madhu_Bala11,5,1719067244,1296715956
4,_kevinyang,6,1719067252,1296716370
8,jeroenodb,7,1719067257,1296716573
9,AntonRaichuk,8,1719067351,1296721141
7,HnBx4Kh21T,9,1719067416,1296724098
11,A_Le_K,10,1719067423,1296724402
10,Turkhuu,11,1719067152,1296711485
14,warner1129,12,1719067455,1296725885
12,hank55663,13,1719067224,1296715003
18,mikeqiyh,14,1719067455,1296725892
13,fmota,15,1719067200,1296713872
15,ianwong1999,16,1719067502,1296727924
19,user5860c,17,1719067306,1296718966
16,stupidRR,18,1719067677,1296735649
20,wjli,19,1719067404,1296723614
17,Rainingcity,20,1719067729,1296737898
21,skywalkert,21,1719067568,1296730940
26,Kude,22,1719067753,1296738979
22,GabPua,23,1719067771,1296739744
23,amsraman,24,1719067245,1296716014
29,VideCode_1,25,1719067482,1296727092
27,sharmaaarushi,26,1719067791,1296740661
25,subhra_29,27,1719067835,1296742476
24,vassu118,28,1719067857,1296743395
28,kartikdevsharmaa,29,1719067871,1296743943
33,ms0686714,30,1719067882,1296744420
31,Ammar1510,31,1719067894,1296744886
30,RAJINIKANTH-KAKARLA,32,1719067296,1296718521
32,monishaalla,33,1719067617,1296733042
34,teharia__aradhya,34,1719067930,1296746305
37,leetcode2679,35,1719067940,1296746701
35,qqwrv,36,1719067655,1296734699
36,AtulKeshari,37,1719067956,1296747382
39,NatapongS,38,1719067670,1296735379
38,NinjaSatish,39,1719067615,1296732977
40,TuongPK,40,1719067389,1296722924
41,kefaa,41,1719067146,1296711226
42,allrounderankit,42,1719068031,1296750302
43,Now_say_my_name,43,1719068042,1296750713
46,pasricha_dhruv,44,1719067755,1296739073
44,tonyli00000,45,1719068065,1296751609
45,wshwsh12,46,1719067416,1296724116
47,nyp00n,47,1719067506,1296728149
49,n124345679976,48,1719068120,1296753650
48,nicholasfoocl,49,1719068136,1296754288
50,Hamza_the_codar_786,50,1719067541,1296729677
51,ronakcancode,51,1719068149,1296754785
54,SR3mix,52,1719067903,1296745283
52,CAEL0,53,1719068172,1296755684
53,kumarapoorv617,54,1719067878,1296744254
55,turneja,55,1719067889,1296744705
56,SyamantakPaul,56,1719068196,1296756554
58,cchao,57,1719068202,1296756782
59,SanjayM2002,58,1719068205,1296756879
57,Maruzensky,59,1719067917,1296745766
61,x____x,60,1719068217,1296757346
60,switchblade20,61,1719068232,1296757847
62,SrikanthPula,62,1719068238,1296758052
63,frqN2pzkdp,63,1719068166,1296755427
67,Mohith_N_R,64,1719067965,1296747724
65,CatMachina,65,1719068271,1296759308
66,_Ashu1729,66,1719067974,1296748115
64,abhishekvaish,67,1719068285,1296759795
68,rohandhobale1602,68,1719067686,1296736049
69,MofanLi,69,1719068287,1296759884
70,yangxm,70,1719068315,1296760918
72,_CCY_,71,1719068318,1296761035
71,niranjanadvith38,72,1719067723,1296737665
73,dynamo_04,73,1719068323,1296761251
74,callmepandey,74,1719068027,1296750144
76,VasuBajaj28,75,1719067730,1296737946
75,kaq,76,1719068121,1296753693
79,martin0327,77,1719068373,1296763041
78,vavdiya_tushar,78,1719068382,1296763380
77,pulkit2401,79,1719068386,1296763484
83,ayush2448,80,1719068395,1296763821
80,awice,81,1719068409,1296764312
84,txingml,82,1719068413,1296764497
81,ahyangyi,83,1719067561,1296730593
82,StanleyDodds,84,1719068463,1296766244
88,only_me,85,1719068477,1296766711
87,mble6125,86,1719068483,1296766902
86,jamshedmd1111,87,1719068499,1296767442
85,quocdatmc,88,1719068202,1296756772
89,Numerator_429,89,1719067902,1296745234
91,profchi,90,1719068509,1296767838
90,sohamslc5,91,1719068518,1296768104
93,CoderQ1234,92,1719068554,1296769319
92,meng-hsuan,93,1719068559,1296769476
95,donbasta,94,1719068581,1296770227
96,Ninja1369,95,1719068288,1296759928
98,lihaicoder,96,1719068597,1296770738
94,hxu10,97,1719068600,1296770826
97,Kareem_Elgoker,98,1719068309,1296760685
99,Citypop,99,1719068610,1296771156
100,876pol,100,1719068326,1296761332
103,inversionpeter,101,1719068654,1296772595
104,codebegin62,102,1719068057,1296751304
101,maybk,103,1719068670,1296773086
102,u_noob_i,104,1719068674,1296773204
106,min_min_,105,1719068081,1296752204
105,joylintp,106,1719068088,1296752468
107,Shreyansh2311,107,1719068693,1296773837
111,JustinZhengBC,108,1719068694,1296773859
108,ykings12,109,1719068709,1296774347
115,gomelfk,110,1719068117,1296753510
110,ard001,111,1719068419,1296764695
109,skyinde2,112,1719068756,1296775833
112,Farhan20,113,1719068780,1296776588
113,Rohan_2172002,114,1719068793,1296776996
119,Shubham_INT_MAX,115,1719068493,1296767250
117,tr1nity,116,1719068815,1296777651
114,Ometek,117,1719068521,1296768227
116,masteralphi,118,1719068827,1296778063
120,jithendrabanoth,119,1719068839,1296778494
121,pcwuu,120,1719068848,1296778732
118,nguyenquocthao00,121,1719068855,1296778953
123,angellim,122,1719068563,1296769602
124,prathik8794,123,1719068581,1296770221
126,vrintle,124,1719068410,1296764346
125,Lalit_1212,125,1719068004,1296749291
122,hdeutsch,126,1719068908,1296780693
128,WJTung,127,1719068917,1296780995
130,lucifer2663,128,1719068344,1296761999
129,sumon_1212,129,1719068647,1296772358
127,shivasaikmalla,130,1719068356,1296762411
132,weirdsmoothie,131,1719068969,1296782632
133,tungduong150105,132,1719068972,1296782721
134,sparsh8020,133,1719068979,1296782944
131,sky1429,134,1719068684,1296773555
137,lowie_,135,1719068984,1296783127
136,cheikhrouhoumahdi,136,1719069014,1296784003
140,Abeed_shaik,137,1719069014,1296784011
135,g9TCjuwfW2,138,1719069018,1296784140
139,Godeepak12,139,1719069020,1296784194
144,xymabinogi,140,1719069023,1296784292
138,123454321,141,1719068509,1296767814
143,sshikhar_7,142,1719069040,1296784781
141,bhargavchiru1522,143,1719068156,1296755044
145,Sumit1008,144,1719069064,1296785487
147,seryp,145,1719069066,1296785546
142,8symbols,146,1719069076,1296785849
148,Homie_Lander7,147,1719068479,1296766781
146,Sai-17,148,1719068784,1296776718
150,A107,149,1719069099,1296786501
151,dilkhush04,150,1719068801,1296777265
149,ritik_369,151,1719068801,1296777271
153,yh157612,152,1719069112,1296786902
154,hiteshgup09,153,1719068816,1296777683
152,Krish47,154,1719069121,1296787176
155,vishalp65,155,1719069123,1296787231
159,shubhambhadada7,156,1719068843,1296778603
