groupId,fileId,username,rank,subm_ts
0,429,qwertyish,428,1717861919.0
0,705,jainamit130,705,1717862066.0
0,295,Ayush_goyal_nitkkr,293,1717861543.0
0,339,Ronak_Ramuka,338,1717861946.0
0,501,run_time_error__,503,1717861533.0
0,649,tanay_7,647,1717862011.0
0,275,20240628.harshshukla14,272,1717861684.0
0,500,mahimagupta09,501,1717861829.0
0,730,Tejpa,729,1717861603.0
0,464,Sudhanshuu418,460,1717861717.0
0,467,rushiiisb,469,1717862340.0
0,471,Anoop6598Rai,472,1717862346.0
0,536,pintusingh15689,537,1717861706.0
0,545,priyanshubhardwaj241,545,1717862360.0
0,551,ritik108,551,1717862380.0
0,552,_mohit__,552,1717862082.0
0,562,Yuvi13,562,1717862136.0
0,568,rishabh0218,566,1717861270.0
0,567,shonu_monu,568,1717861579.0
0,580,Shivani_7726,581,1717861650.0
0,593,Flawrence,590,1717861682.0
0,601,apicoder,604,1717862034.0
0,606,PrathameshLohar,608,1717862361.0
0,619,aryan404,622,1717862091.0
0,630,lenevo,629,1717861246.0
0,631,Meet_Andharia,632,1717861859.0
0,634,Demo_KS153,638,1717861916.0
0,690,prathamd549,689,1717861536.0
0,701,shashwat28012002,699,1717861982.0
0,707,atharv23456x,708,1717862391.0
0,708,riaj_123,709,1717862391.0
0,720,user1726mH,718,1717862302.0
0,723,samyak_1010,723,1717862363.0
0,729,ma5termind_nemo,730,1717862228.0
0,732,Kitetsu,732,1717861988.0
0,740,shreyshah173,740,1717862259.0
0,750,Coding_geek20,749,1717862358.0
0,752,sundramm2003,751,1717862126.0
0,754,yeuhoahuuco,754,1717861259.0
0,756,Anushka57,758,1717861296.0
0,772,b20181,773,1717862292.0
0,773,Aviralshukla26,774,1717862348.0
0,785,seeavishk,786,1717862334.0
0,788,shashwat_1717,789,1717861563.0
0,790,0007glitcher,790,1717861629.0
0,794,Lion_9,793,1717861786.0
0,799,derrick2209,799,1717862357.0
0,351,Tom_cruise22,346,1717862164.0
0,407,tejes333,406,1717861804.0
0,504,beatmeloser,504,1717862133.0
0,531,Sanjeet63,530,1717862265.0
0,505,vishu5090,499,1717862112.0
0,507,_beast007,508,1717861854.0
0,655,kedarghadage,655,1717862064.0
0,766,priyanshur_754,766,1717862332.0
0,514,ayoaditya,512,1717861573.0
0,540,Farhan_Sakib,541,1717862337.0
0,608,sunnymaurya101,606,1717862354.0
0,683,kunj_patel2003,685,1717862377.0
0,696,Supress257,696,1717861965.0
0,764,prathamk0603,765,1717861956.0
0,695,nitrbiswa,695,1717862239.0
0,487,PhyMath123,483,1717862370.0
0,576,ayukumi,577,1717861937.0
0,547,bhaskar_op,547,1717862365.0
0,712,Eren_Midoriya27,711,1717861512.0
0,639,priti_93,640,1717861627.0
0,616,Subhra3032,613,1717862373.0
0,442,Manaslc07,444,1717862261.0
0,382,angira_das,383,1717861410.0
0,549,farji_darji,549,1717861773.0
0,761,legendlumberjack,762,1717859469.0
0,624,kartikeyacoding19,627,1717862132.0
0,797,rk_02_04,797,1717862188.0
0,610,singh_kartik,612,1717862369.0
0,632,Kaustubh00_1,633,1717862162.0
0,592,_ritik_yadav,594,1717862293.0
0,691,thundersmoker,690,1717861825.0
0,589,sudhanshu1182,589,1717861681.0
0,517,sarthak10092003,517,1717861594.0
0,452,VeXe1199,453,1717861995.0
0,615,Mickey321,617,1717862378.0
0,645,ZEON3099,645,1717862279.0
0,757,destryptor,753,1717862252.0
0,384,pintu2000,381,1717862308.0
0,559,skjsarthak,561,1717862122.0
0,526,gprakhar141,527,1717861950.0
0,731,Aditya_Varma8019,731,1717862280.0
0,792,syn_anti,791,1717861467.0
0,651,rajparikh03,652,1717862349.0
0,620,hxh3o,620,1717862083.0
0,737,nischayaisynch,738,1717862164.0
0,743,krishnash1355,741,1717862167.0
0,602,shubhamusk,599,1717862319.0
0,711,dekatuna,713,1717862144.0
0,571,sharmamrityunjay110,570,1717862193.0
0,685,jod0311,684,1717862072.0
0,483,sachitt_kumbhatt,482,1717862069.0
0,484,mit_roh,485,1717862370.0
0,450,sv1811,451,1717862284.0
0,356,pyaracetamol,357,1717861908.0
0,454,prash_jk,452,1717861687.0
0,377,Nova_Mckerell,376,1717862272.0
0,475,pulkit2401,477,1717862359.0
0,455,kabir1428,457,1717862303.0
0,488,Harshil_2602,487,1717861481.0
0,491,Trafalgar_Law7,491,1717861793.0
0,735,sagar180304,736,1717862380.0
0,643,aryansanghi008,642,1717861642.0
0,578,prakharjain256,579,1717862246.0
0,478,Wasi_Ur,478,1717861766.0
0,485,rudro25,486,1717862378.0
0,482,IM_Subhadeep,480,1717862368.0
0,604,Vani_24,603,1717862331.0
0,440,hprasad13579,440,1717862249.0
0,641,sairaman1525,641,1717861909.0
0,353,dibendu07,354,1717861895.0
0,532,mkaif1617,532,1717861970.0
0,311,abhayjoshi1104,312,1717861915.0
0,636,titiksha6390,635,1717862172.0
0,594,L_08,596,1717862309.0
0,337,kunal_billade,336,1717862065.0
0,555,Puneet7373,556,1717862391.0
0,798,do4z,798,1717862356.0
1,525,teerth_patel,524,1717861637.0
1,787,ranitmukherjee,787,1717862093.0
1,403,Arifrahaman,401,1717862390.0
1,625,satyam0774,623,1717862392.0
1,444,srinivasthuppudu,445,1717861962.0
1,588,dishanth_0282,586,1717862268.0
1,541,chaitanyameshram07,542,1717862339.0
1,446,Binit_kumar_jha,447,1717861366.0
1,605,gr8-alizaidi,605,1717862354.0
1,753,Tyaggs,748,1717862353.0
1,647,user3460wU,648,1717862312.0
1,335,yui8,334,1717861800.0
1,640,priyanshu9241,639,1717861926.0
2,376,21r01a05k7,374,1717862269.0
2,458,dushyantrajeev,454,1717861397.0
2,445,Neha_84,442,1717861825.0
2,622,apsar786,624,1717861770.0
2,656,devanshsharma07,657,1717862371.0
2,789,saidattabadam,788,1717861557.0
2,748,nikhrasuryansh,747,1717862343.0
2,796,2210030218,794,1717861902.0
2,334,HighJUMP,335,1717862100.0
2,361,aditya1117,363,1717861622.0
2,424,AbhishekP01,423,1717862187.0
2,495,bugmonk1001,494,1717862399.0
3,255,Astatine08,255,1717861518.0
3,329,priyanshu11_,333,1717861496.0
3,749,Ganesh287,752,1717861937.0
3,394,sk_07singh,397,1717862370.0
3,660,keagen,661,1717862375.0
3,354,naresh78,356,1717861901.0
3,512,krunalpabari11,514,1717862177.0
3,490,sachinsharma42,493,1717862097.0
3,432,yashraj_prasad,435,1717861925.0
3,659,Sahaj_Gupta,662,1717862378.0
3,271,prithivirajc09,271,1717861377.0
4,542,Naga_Bhuvith,540,1717862334.0
4,759,muthuhariharan2001,757,1717862382.0
4,758,paridhichawhan,760,1717862336.0
4,278,user0290vr,278,1717861756.0
4,451,vitesh23,450,1717862274.0
4,767,20240628.bale22rmcf,767,1717861939.0
4,489,pewlkit,489,1717862386.0
4,736,shiva0102,734,1717862340.0
4,745,20240623.kira_44,745,1717862154.0
4,509,PrithviNadagouda,510,1717861855.0
5,341,hetvikgoel2021,345,1717862139.0
5,698,charumathip21,700,1717861985.0
5,413,anim_2403,416,1717861551.0
5,699,desaiaarsh4,701,1717861985.0
5,499,vaibhavraje,502,1717861533.0
5,689,7R9zEaH0Hg,692,1717862157.0
5,741,20240630.xKfCuxlq2B,742,1717861572.0
5,524,rohitreddy192,526,1717861948.0
5,598,pandeypriyansh408,600,1717862319.0
5,486,Shreehari_S,490,1717862390.0
6,348,satorugojocj6,350,1717862172.0
6,671,SHAHSAI,676,1717861944.0
6,679,SomeshRaj09,680,1717862334.0
6,717,utpalanand5,720,1717862342.0
6,367,mkm2015,369,1717861947.0
6,607,srichakradevarakonda5,609,1717862363.0
6,408,harikay67,413,1717862141.0
6,238,dhruv_g,241,1717861432.0
7,556,kumarrahul31199,555,1717862391.0
7,739,captSomu,733,1717862007.0
7,241,Java_Script_Coder,240,1717861377.0
7,292,aluriDevAnanth,289,1717861521.0
7,510,patelharsh241999,507,1717861241.0
8,430,user5142ue,424,1717862189.0
8,600,Param129,593,1717862289.0
8,718,varunkakathiya1220,714,1717862194.0
8,448,Sajal2212,446,1717861666.0
8,419,Lambert360,417,1717861555.0
9,153,cro_poder,153,1717860689.0
9,626,bigD-Deepak,628,1717860339.0
9,149,prathameshdshinde53,149,1717860796.0
9,363,kartikeyy,364,1717861923.0
10,599,ABleetcode_17,602,1717862328.0
10,760,ankikadey,761,1717862283.0
10,751,yyrtc,755,1717862294.0
10,613,AkhileshThapliyal,616,1717862376.0
11,417,kxiti1905,421,1717861576.0
11,515,Sasta_Coder,516,1717861802.0
11,733,parthhalwane,735,1717862347.0
12,360,Rajdhakar2003,355,1717862080.0
12,472,20A31A05G8,473,1717862030.0
12,765,RAHUL_JANGID_01,759,1717862232.0
13,201,Aditya_Dixit94,202,1717860012.0
13,479,rkm786forchess,481,1717859305.0
13,644,bharatchandwani,643,1717861949.0
14,543,ArinGupta,543,1717861148.0
14,725,2000rating,726,1717860614.0
14,569,rounak_58,569,1717862190.0
15,398,ekalavya_pc,398,1717862088.0
15,506,lalit2001,506,1717862139.0
