fileId,username,rank,submit_ts
92,sgdfbahjbhbaisdufg,91,1716694236.0
95,power1011,92,1716694549.0
91,erel3,93,1716692897.0
93,sahoo-ankit,94,1716694553.0
94,XxFALCONxX,95,1716694269.0
101,wanghy012,96,1716693445.0
97,charles2010,97,1716693760.0
96,TheoGermal,98,1716694668.0
98,WORTH_IT,99,1716693785.0
99,inversionpeter,100,1716694389.0
100,lyronly,101,1716694703.0
102,koseiarima,102,1716693236.0
103,Fkaiser7,103,1716694141.0
105,ujjwalsharma9671,104,1716694763.0
108,metaphysica1412,105,1716693035.0
104,Nishu__one8,106,1716694511.0
106,RoadToIndiaNumber1,107,1716693931.0
109,g129512,108,1716693496.0
107,the_oreo,109,1716694558.0
110,jcoves,110,1716694593.0
112,CoderAbhi27,111,1716693703.0
111,JeffreyLC,112,1716694915.0
114,gautam1124bihar,113,1716694350.0
116,nafnil,114,1716694120.0
113,kasinathansj,115,1716694660.0
115,Jy_Tan,116,1716694678.0
118,XKTZ,117,1716694104.0
117,skyinde2,118,1716695047.0
120,yolo12345,119,1716695051.0
119,dk_sensei,120,1716694460.0
121,NULLgorithm,121,1716694462.0
125,yh157612,122,1716693455.0
123,hicoder,123,1716694807.0
122,realstar,124,1716695173.0
124,ashwanthkannan,125,1716694876.0
126,gabbar9081,126,1716694880.0
127,agix,127,1716695189.0
129,gonglinyuan,128,1716694608.0
128,funsquared,129,1716694612.0
130,123GJWEQ2,130,1716695246.0
131,shivamxdd,131,1716694088.0
134,JustinZhengBC,132,1716692992.0
133,chenreddy0207,133,1716695057.0
132,Namakian,134,1716694519.0
135,AntonRaichuk,135,1716693922.0
137,amank13,136,1716694246.0
138,jtcheng26,137,1716695151.0
136,shakibahmed01999,138,1716694590.0
140,irfanukani,139,1716694335.0
139,arujbansal,140,1716694355.0
143,gaoyf1235,141,1716694992.0
142,andy-lc,142,1716695598.0
141,sky1429,143,1716693860.0
144,tonyli00000,144,1716695425.0
145,rkrohit123,145,1716695125.0
146,NatapongS,146,1716694568.0
147,wjli,147,1716694272.0
149,Rhacoal,148,1716695488.0
148,REED_W,149,1716695515.0
151,shchen527,150,1716694924.0
150,Harkness,151,1716695242.0
153,chuan-chih,152,1716695857.0
152,ajinkya1p3,153,1716694691.0
154,yatin_0135,154,1716695896.0
155,jszqlew,155,1716693357.0
156,yatin_kwatra,156,1716695337.0
159,swapnesh-khemariya,157,1716695040.0
158,counter98,158,1716695342.0
157,kavascgjmd39,159,1716695045.0
161,Mahipalkeizer,160,1716695352.0
163,Scyther_07,161,1716695684.0
162,Homie_Lander7,162,1716695208.0
160,raincoat911,163,1716695856.0
164,Dan13llljws,164,1716693761.0
167,vermachakshu,165,1716695003.0
166,satyabratojha04,166,1716695607.0
165,kexunz1,167,1716695305.0
170,user3593Z,168,1716695979.0
168,dream_boy,169,1716695082.0
169,raararaara,170,1716695095.0
171,hychen11,171,1716694564.0
174,mhasan01,172,1716695184.0
172,rupa6,173,1716695815.0
173,dakshdixit183,174,1716695823.0
176,kumarfeldspar,175,1716695840.0
175,cmgabriellucas,176,1716694985.0
177,Agnimandur,177,1716695285.0
178,wxy9018,178,1716695921.0
179,Aman_G011,179,1716695959.0
182,SupervisorMayHap,180,1716695115.0
180,neko643,181,1716693335.0
181,plyusnovdmitrii,182,1716695125.0
183,TZGkPxfrU1,183,1716695868.0
185,thesycat,184,1716695888.0
184,user3517H,185,1716694645.0
187,drash99,186,1716695148.0
186,i_love_xiaoshagua_cpp,187,1716695246.0
188,fwyize,188,1716695029.0
189,pppdmy,189,1716695428.0
190,shinez1997,190,1716695499.0
191,penguinzzz,191,1716695247.0
193,hkhzzz,192,1716694784.0
192,jskhirtladze,193,1716695830.0
195,remidinishanth,194,1716694981.0
194,quasicompact,195,1716695928.0
196,adhishkancharla,196,1716694101.0
197,hritikagarwal96,197,1716695047.0
199,LGM70,198,1716692837.0
198,mdakram28,199,1716694596.0
200,LLIEPJIOK,200,1716694716.0
201,AA_007,201,1716695864.0
202,Algoh9,202,1716694919.0
203,cse200001071,203,1716694096.0
