fileId1,fileId2,similarity
927,546,98.14814814814815
994,724,98.45201238390094
358,182,100.0
469,182,100.0
1010,182,100.0
469,358,100.0
1010,358,100.0
1010,469,100.0
665,319,100.0
1046,319,100.0
530,338,100.0
1046,665,100.0
804,250,99.0506329113924
608,605,99.68152866242038
338,148,98.73417721518987
530,148,98.73417721518987
651,182,98.73417721518987
546,338,98.11320754716981
651,358,98.73417721518987
651,469,98.73417721518987
596,519,100.0
546,530,98.11320754716981
1010,651,98.73417721518987
804,387,98.41772151898735
704,519,99.67948717948718
704,596,99.67948717948718
387,250,98.10126582278481
970,595,100.0
539,319,98.08917197452229
519,338,98.40255591054313
596,338,98.40255591054313
605,353,98.08917197452229
530,519,98.40255591054313
596,530,98.40255591054313
665,539,98.08917197452229
1046,539,98.08917197452229
804,704,98.08917197452229
704,338,98.08306709265176
704,530,98.08306709265176
595,202,98.39228295819936
970,202,98.39228295819936
595,319,98.07692307692307
970,319,98.07692307692307
665,595,98.07692307692307
1046,595,98.07692307692307
970,665,98.07692307692307
1046,970,98.07692307692307
1213,994,98.07073954983923
912,911,100.0
1209,911,100.0
1209,912,100.0
947,606,100.0
947,728,100.0
728,606,100.0
947,108,98.99328859060402
606,108,98.98989898989899
728,108,98.98989898989899
597,363,100.0
394,380,100.0
730,380,100.0
776,380,100.0
1083,380,100.0
730,394,100.0
776,394,100.0
1083,394,100.0
699,399,100.0
766,399,100.0
834,399,100.0
847,399,100.0
900,399,100.0
936,399,100.0
1041,399,100.0
1112,399,100.0
766,699,100.0
834,699,100.0
847,699,100.0
900,699,100.0
936,699,100.0
1041,699,100.0
1112,699,100.0
776,730,100.0
1083,730,100.0
834,766,100.0
847,766,100.0
900,766,100.0
936,766,100.0
1041,766,100.0
1112,766,100.0
1083,776,100.0
847,834,100.0
900,834,100.0
936,834,100.0
1041,834,100.0
1112,834,100.0
900,847,100.0
936,847,100.0
1041,847,100.0
1112,847,100.0
936,900,100.0
1041,900,100.0
1112,900,100.0
1041,936,100.0
1112,936,100.0
1112,1041,100.0
1130,210,100.0
263,227,100.0
578,227,100.0
928,227,100.0
944,227,100.0
1203,227,100.0
578,263,100.0
928,263,100.0
944,263,100.0
1203,263,100.0
808,399,99.31506849315068
928,578,100.0
944,578,100.0
1203,578,100.0
808,699,99.31506849315068
808,766,99.31506849315068
834,808,99.31506849315068
847,808,99.31506849315068
900,808,99.31506849315068
936,808,99.31506849315068
1041,808,99.31506849315068
1112,808,99.31506849315068
944,928,100.0
1203,928,100.0
1203,944,100.0
216,131,100.0
636,131,100.0
680,131,100.0
880,131,100.0
975,131,100.0
1066,131,100.0
506,184,100.0
710,184,100.0
898,184,100.0
901,184,100.0
995,184,100.0
636,216,100.0
680,216,100.0
880,216,100.0
975,216,100.0
1066,216,100.0
754,227,99.3103448275862
754,263,99.3103448275862
759,380,98.29351535836177
759,394,98.29351535836177
937,399,98.63013698630137
1117,399,98.63013698630137
710,506,100.0
898,506,100.0
901,506,100.0
995,506,100.0
640,555,100.0
754,578,99.3103448275862
680,636,100.0
880,636,100.0
975,636,100.0
1066,636,100.0
880,680,100.0
975,680,100.0
1066,680,100.0
937,699,98.63013698630137
1117,699,98.63013698630137
898,710,100.0
901,710,100.0
995,710,100.0
759,730,98.29351535836177
928,754,99.3103448275862
944,754,99.3103448275862
1203,754,99.3103448275862
776,759,98.29351535836177
1083,759,98.29351535836177
937,766,98.63013698630137
1117,766,98.63013698630137
937,834,98.63013698630137
1117,834,98.63013698630137
937,847,98.63013698630137
1117,847,98.63013698630137
975,880,100.0
1066,880,100.0
901,898,100.0
995,898,100.0
937,900,98.63013698630137
1117,900,98.63013698630137
995,901,100.0
937,936,98.63013698630137
1117,936,98.63013698630137
1041,937,98.63013698630137
1073,937,98.29351535836177
1112,937,98.63013698630137
1066,975,100.0
1117,1041,98.63013698630137
1117,1112,98.63013698630137
559,131,98.62542955326461
559,216,98.62542955326461
636,559,98.62542955326461
680,559,98.62542955326461
880,559,98.62542955326461
975,559,98.62542955326461
1066,559,98.62542955326461
206,131,99.30555555555556
808,149,98.28178694158075
216,206,99.30555555555556
636,206,99.30555555555556
680,206,99.30555555555556
880,206,99.30555555555556
975,206,99.30555555555556
1066,206,99.30555555555556
227,131,98.26989619377161
263,131,98.26989619377161
578,131,98.26989619377161
928,131,98.26989619377161
944,131,98.26989619377161
1203,131,98.26989619377161
185,184,98.26989619377161
312,184,98.61111111111111
929,184,98.26989619377161
506,185,98.26989619377161
710,185,98.26989619377161
898,185,98.26989619377161
901,185,98.26989619377161
995,185,98.26989619377161
555,210,98.26989619377161
640,210,98.26989619377161
227,216,98.26989619377161
263,216,98.26989619377161
578,216,98.26989619377161
928,216,98.26989619377161
944,216,98.26989619377161
1203,216,98.26989619377161
636,227,98.26989619377161
680,227,98.26989619377161
880,227,98.26989619377161
975,227,98.26989619377161
1066,227,98.26989619377161
636,263,98.26989619377161
680,263,98.26989619377161
880,263,98.26989619377161
975,263,98.26989619377161
1066,263,98.26989619377161
506,312,98.61111111111111
710,312,98.61111111111111
898,312,98.61111111111111
901,312,98.61111111111111
995,312,98.61111111111111
929,506,98.26989619377161
1130,555,98.26989619377161
636,578,98.26989619377161
680,578,98.26989619377161
880,578,98.26989619377161
975,578,98.26989619377161
1066,578,98.26989619377161
1008,609,98.26989619377161
928,636,98.26989619377161
944,636,98.26989619377161
1203,636,98.26989619377161
1130,640,98.26989619377161
928,680,98.26989619377161
944,680,98.26989619377161
1203,680,98.26989619377161
929,710,98.26989619377161
928,880,98.26989619377161
944,880,98.26989619377161
1203,880,98.26989619377161
929,898,98.26989619377161
929,901,98.26989619377161
995,929,98.26989619377161
975,928,98.26989619377161
1066,928,98.26989619377161
975,944,98.26989619377161
1066,944,98.26989619377161
1202,977,98.61111111111111
1203,975,98.26989619377161
1203,1066,98.26989619377161
726,430,98.24561403508771
453,438,98.57142857142858
957,812,98.22064056939502
878,781,100.0
1023,781,100.0
1143,781,100.0
1023,878,100.0
1143,878,100.0
