fileId1,fileId2,similarity
1015,428,88
1147,428,87
789,410,84
1147,1015,92
477,387,95
927,410,84
539,477,95
477,250,95
477,319,95
665,477,95
804,477,95
1046,477,95
477,410,78
839,789,95
477,380,97
477,394,97
730,477,97
776,477,97
789,477,88
839,477,92
1083,477,97
477,433,94
789,631,97
567,477,97
631,477,94
1211,477,93
792,524,76
477,28,93
477,57,94
477,148,92
477,338,93
519,477,93
530,477,93
546,477,92
596,477,93
759,477,96
927,477,91
1136,477,91
477,68,94
477,202,93
839,410,81
595,477,93
704,477,93
970,477,93
477,108,95
927,789,93
477,60,88
477,131,95
477,206,95
477,216,95
477,227,95
477,263,95
477,291,94
578,477,95
606,477,94
636,477,95
680,477,95
728,477,94
880,477,95
928,477,95
944,477,95
947,477,94
975,477,95
1066,477,95
1203,477,95
927,546,98
994,724,98
410,338,81
530,410,81
546,410,80
1136,410,80
559,477,94
557,477,94
754,477,94
1039,477,91
358,182,100
469,182,100
1010,182,100
469,358,100
1010,358,100
1010,469,100
1136,546,97
810,724,72
410,148,80
477,209,94
665,319,100
1046,319,100
530,338,100
1046,665,100
1213,810,73
804,250,99
810,353,73
477,381,90
519,410,80
596,410,80
1015,410,75
1211,410,80
724,432,96
608,605,99
1015,789,85
994,810,73
1045,810,74
338,148,98
530,148,98
651,182,98
477,321,90
546,338,98
1136,338,97
724,353,96
651,358,98
704,410,80
804,410,80
651,469,98
651,477,89
596,519,100
546,530,98
1136,530,97
1010,651,98
1136,927,95
410,28,79
410,250,79
410,387,79
804,387,98
428,410,70
631,410,80
789,428,79
704,519,99
704,596,99
1213,724,96
991,810,73
546,148,96
1136,148,96
387,250,98
817,477,71
1109,477,91
970,595,100
724,605,95
810,608,72
789,319,91
524,464,72
810,605,72
724,608,95
789,665,91
1046,789,91
1211,804,97
250,28,97
519,148,97
596,148,97
1211,148,96
605,182,97
1211,250,97
539,319,98
519,338,98
596,338,98
927,338,96
1211,338,97
605,353,98
605,358,97
539,410,79
605,469,97
605,477,89
530,519,98
546,519,97
1136,519,96
1211,519,97
596,530,98
927,530,96
1211,530,97
665,539,98
1046,539,98
596,546,97
1211,546,96
1136,596,96
1211,596,97
1010,605,97
839,631,97
804,704,98
1211,1136,95
704,148,97
804,148,96
477,149,91
477,182,88
608,182,97
1039,182,97
704,338,98
804,338,97
608,353,97
477,358,88
608,358,97
1039,358,97
477,469,88
608,469,97
1039,469,97
608,477,88
1010,477,88
810,508,72
804,519,97
704,530,98
804,530,97
704,546,96
804,546,96
804,596,97
1010,608,97
1136,704,96
1211,704,97
1136,804,95
1039,1010,97
148,28,96
338,28,97
519,28,97
530,28,97
546,28,95
596,28,97
1136,28,95
1211,28,96
764,89,85
250,148,96
927,148,95
724,182,94
319,202,97
595,202,98
665,202,97
970,202,98
1046,202,97
810,210,73
477,243,88
338,250,97
519,250,97
530,250,97
546,250,95
596,250,97
1136,250,95
595,319,98
970,319,98
994,353,97
724,358,94
1211,387,96
724,469,94
502,477,92
1215,477,92
724,508,94
804,539,97
810,555,73
665,595,98
1046,595,98
810,640,73
970,665,98
1010,724,94
1117,810,73
1130,810,73
1046,970,98
704,28,97
804,28,96
243,182,96
810,182,71
1092,182,96
358,243,96
469,243,96
1010,243,96
539,250,96
704,250,97
1213,353,97
810,358,71
1092,358,96
810,469,71
1092,469,96
651,608,96
1039,651,96
1092,724,94
1010,810,71
1057,816,91
1213,994,98
1092,1010,96
387,148,95
353,182,96
410,202,78
810,243,71
410,319,78
