groupId,fileId,username,rank,subm_ts
0,428,daxrajsinh16,429,1716652485.0
0,444,its_akshayyyy,445,1716652755.0
0,375,jainamit130,377,1716652503.0
0,384,soustabhaldar10,385,1716652562.0
0,265,qwertyish,267,1716651987.0
0,482,rohandas34,483,1716652519.0
1,130,sigma-yyf,131,1716650245.0
1,485,CppISWorstLang,486,1716649750.0
2,365,RX_coder,367,1716652435.0
2,461,LEARNER__0001,461,1716652336.0
3,397,luo-xie-bu-sui-feng-be,398,1716652674.0
3,475,ri-mu-_pjy,477,1716652508.0
4,245,ilpyq_wasd003,247,1716651701.0
4,290,fweoifhe,292,1716651566.0
5,356,reincarnation4,356,1716652634.0
5,481,lVLGuRyKq6,481,1716652532.0
6,342,mojiawei69,344,1716652579.0
6,395,niu-niu-ch,396,1716652652.0
7,360,VRevanthReddy,360,1716652679.0
7,390,Arghya71,390,1716652607.0
8,405,chris_leetcode123,407,1716652735.0
8,448,user3491Nu,451,1716652589.0
