fileId,username,rank,submit_ts,subm_id
2,ethanrao,1,1721487238,1327381430
4,jonathanirvings,2,1721486917,1327369233
0,kmjp,3,1721487329,1327384805
1,tsreaper,4,1721487825,548311686
5,young_sean,5,1721487625,548310838
6,tiger2005,6,1721487973,548312366
3,yf_1994,7,1721487730,548311264
7,heuristic-black3ze,8,1721488030,548312594
8,Turkhuu,9,1721488064,1327410373
9,sserxhs,10,1721487510,548310295
10,ianwong1999,11,1721487939,1327406183
11,zealous-meninskylxj,12,1721487080,548308317
12,hank55663,13,1721487999,1327408207
13,shadow923,14,1721488053,1327409991
14,lympanda,15,1721487753,548311371
15,hty50,16,1721487496,1327390955
16,skywalkert,17,1721488523,1327424944
17,milesian-c,18,1721488356,548313998
18,htedsv-i,19,1721488470,548314597
20,paigulong,20,1721488494,548314712
19,donbasta,21,1721488559,1327426037
21,none-31,22,1721488884,548316406
22,heal,23,1721488889,548316422
23,mikeqiyh,24,1721489024,1327440466
26,lucifer1006,25,1721488935,548316608
24,zhongnrrxs,26,1721489424,548318714
25,merlininice,27,1721489471,548318918
27,fmota,28,1721488840,1327434867
28,ItzDesert,29,1721489309,1327449451
29,scanhex,30,1721488302,1327417977
32,thomas-li,31,1721489208,1327446317
30,summerdaway,32,1721488786,548315991
31,rezero456,33,1721489594,548319436
33,lee0560,34,1721489926,548320824
34,huiget-6,35,1721489958,548320958
36,cuiaoxiang,36,1721489069,548317178
38,drwangjiang,37,1721488134,548313015
37,Wibo,38,1721488850,1327435172
35,priceless-visvesvarayaxhk,39,1721489943,548320889
39,knarf,40,1721489684,548319809
40,relaxed-yalowzt2,41,1721489725,548320031
44,laughing-parepvg,42,1721490546,548323322
41,Rox_,43,1721489986,1327469700
43,Ivan_len,44,1721490116,1327473469
42,MKLOL,45,1721489641,1327459404
45,DylanSmith,46,1721490201,1327475950
49,Fasdr,47,1721491153,1327503422
48,liouzhou_101,48,1721490302,548322348
46,Hughstudy,49,1721489935,548320865
47,kind-agnesipe9,50,1721490675,548323833
52,qingczha,51,1721490402,548322760
50,Goffe,52,1721490800,548324321
54,Ma_Lin,53,1721490259,1327477582
51,jian-shen-_,54,1721490599,548323519
56,wzy19,55,1721490900,548324704
53,rgb234rgb,56,1721490911,548324756
55,huah-f,57,1721491068,548325402
59,w285714,58,1721490858,548324542
58,farmerboy,59,1721490353,1327480242
57,vibrant-mayerhct,60,1721491048,548325309
61,lovelive__-7,61,1721490188,548321929
60,alephinfinity1,62,1721490893,548324680
64,fried-chicken,63,1721489725,548320028
62,gradesking,64,1721490938,548324854
63,e9ae9933,65,1721490331,548322472
65,lu-chen-chen,66,1721490992,548325088
66,Cipher_07,67,1721490777,1327492455
