fileId1,fileId2,similarity
36,6,78
25,0,94
25,1,91
0,1,91
36,0,73
36,25,72
36,1,70
238,210,70
354,238,73
238,22,70
238,57,72
207,186,100
147,104,71
306,241,83
354,57,71
528,325,97
638,495,100
477,284,72
553,398,100
215,146,71
251,215,71
125,62,100
215,35,76
645,643,100
646,643,100
646,645,100
648,643,98
648,645,98
648,646,98
549,215,70
251,35,77
202,80,86
279,251,76
327,215,70
319,251,73
262,115,71
319,35,75
519,227,83
427,39,72
637,519,75
279,35,70
327,319,70
498,427,70
327,35,72
390,227,71
327,279,71
515,279,71
534,39,70
498,39,79
534,498,70
227,160,71
637,227,71
533,281,72
227,39,71
533,378,74
