fileId,username,rank,submit_ts,subm_id
1,tsreaper,1,1719110704,541382530
3,tonghuikang,2,1719110740,541382770
0,kmjp,3,1719110806,1297254328
2,kzyKT,4,1719110859,1297256021
5,wengh,5,1719110876,1297256551
7,jonathanirvings,6,1719110903,1297257425
8,endlesscheng,7,1719110887,541383717
4,LayCurse,8,1719111001,1297260529
6,twitch_tv_qiqi_impact,9,1719111034,1297261530
9,switchblade20,10,1719111078,1297262842
11,sheepforever,11,1719111117,1297264122
10,FreeYourMind,12,1719111130,541385219
12,hank55663,13,1719111146,1297264988
13,lichen-7i,14,1719111158,541385392
15,elioyyds,15,1719111221,541385746
14,wwwwodddd,16,1719110929,541383990
17,KR_HayoungSong,17,1719111030,1297261404
16,Wibo,18,1719111333,1297270546
18,sserxhs,19,1719111404,541386787
20,laughing-parepvg,20,1719111446,541387020
19,weirdsmoothie,21,1719111457,1297273952
21,ethanrao,22,1719111469,1297274217
24,rui_er,23,1719110575,541381680
23,yuwen-yan,24,1719111502,1297275014
22,uwi,25,1719110797,1297254009
25,Maruzensky,26,1719111215,1297266961
27,876pol,27,1719111521,1297275544
26,CoderQ1234,28,1719111531,1297275809
28,GoldenShadow5,29,1719111581,1297277235
31,hxu10,30,1719111592,1297277581
29,Andwerp,31,1719111674,1297279749
30,watashi,32,1719111678,1297279874
32,zio-z,33,1719111403,541386779
35,nguyenquocthao00,34,1719111706,1297280625
33,lydxlx,35,1719111706,1297280632
36,cao-lu-2,36,1719111718,541388561
34,fallleaves01,37,1719111431,541386933
38,tanakat01,38,1719111450,1297273777
37,Superultra,39,1719110966,1297259442
39,n124345679976,40,1719111788,1297282799
40,Leminspector,41,1719111794,1297282990
42,zzczzc004,42,1719111809,541389069
41,merlininice,43,1719111818,541389124
44,Ayanerru,44,1719111820,1297283774
43,tiger2005,45,1719111833,541389215
45,lympanda,46,1719111536,1297275990
49,KyouMoKawaii,47,1719111543,1297276193
46,CutSandstone,48,1719111244,1297267884
48,424479543,49,1719111575,541387772
47,eyu-g,50,1719111880,541389460
52,yge2,51,1719111896,1297285676
50,nobodytk11,52,1719111910,1297286052
56,flamboyant-i2aman7jl,53,1719111643,541388136
51,purinliang,54,1719111654,541388206
55,heal,55,1719111383,541386675
53,yaoyi92,56,1719111691,1297280277
