groupId,fileId,username,rank
0,1079,k_op_18,1081
0,1157,Krishna_xo18,1156
1,816,Ankit3020,815
1,952,tushargupta_1206,954
2,991,amitkumar2003,989
2,1095,rishabhraj5421,1099
3,70,Oshen,71
3,496,zhangsz1998,500
